TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
4,0.0857373,0.0857373,0.0857373,0.0857106,,,,,
5,0.084953,0.084953,0.084953,0.0849184,,,,,
THROUGHPUT,,,,,,,,,
1,1.63E+06,3.01E+06,5.88E+06,8.95E+06,,,,,
2,1.63E+06,3.01E+06,5.88E+06,8.95E+06,,,,,
3,1.64E+06,3.02E+06,5.90E+06,9.02E+06,,,,,
4,1.63E+06,3.01E+06,5.88E+06,9.00E+06,,,,,
5,1.62E+06,2.97E+06,5.78E+06,8.89E+06,,,,,
COLSIZE:,0.0001,,,,,,,,
AFFINITY W/ BATCH,,,,,,,,,
TIME,,,,,,,,,
1,18.6165,10.069,5.17951,3.85264,,18.54744,9.977268,5.115238,3.826826
2,18.581,9.95175,5.09362,3.82249,,,,,
3,18.4728,9.94209,5.10462,3.82989,,,,,
4,18.6016,9.98447,5.09343,3.81262,,,,,
5,18.4653,9.93903,5.10501,3.81649,,,,,
HASH TIME,,,,,,,,,
1,1.50298,0.828125,0.450079,0.335458,,,,,
2,1.4205,0.73028,0.375996,0.30268,,,,,
3,1.28853,0.664462,0.343295,0.275645,,,,,
4,1.41934,0.733549,0.377312,0.302801,,,,,
5,1.29043,0.664245,0.342854,0.276883,,,,,
WRITE TIME,,,,,,,,,
1,16.9345,9.14514,4.66538,3.48967,,,,,
2,16.9836,9.1939,4.69251,3.51142,,,,,
3,17.0071,9.1814,4.69686,3.51957,,,,,
4,17.0053,9.22343,4.69163,3.50084,,,,,
5,16.9979,9.17946,4.69767,3.50671,,,,,
ERROR,,,,,,,,,
1,0.00441884,0.00441571,0.00441884,0.004471,,,,,
2,0.00440274,0.00440181,0.00440274,0.00442052,,,,,
3,0.0048553,0.00485397,0.0048553,0.00485035,,,,,
4,0.00429979,0.0042992,0.00429979,0.00431976,,,,,
5,0.00432904,0.00432818,0.00432904,0.00435545,,,,,
THROUGHPUT,,,,,,,,,
1,1.80E+06,3.33E+06,6.48E+06,8.71E+06,,,,,
2,1.81E+06,3.37E+06,6.59E+06,8.78E+06,,,,,
3,1.82E+06,3.37E+06,6.57E+06,8.76E+06,,,,,
4,1.80E+06,3.36E+06,6.59E+06,8.80E+06,,,,,
5,1.82E+06,3.38E+06,6.57E+06,8.79E+06,,,,,
AFFINITY W/BATCH&PADDING,,,,,,,,,
TIME,,,,,,,,,
1,18.4887,9.93811,5.10815,3.83495,,,,,
2,18.4813,9.94526,5.1118,3.84512,,,,,
3,18.4539,9.9175,5.10952,3.83224,,,,,
4,18.5138,9.9628,5.1178,3.83989,,,,,
5,18.5232,9.94889,5.11972,3.84949,,,,,
HASH TIME,,,,,,,,,
1,1.28363,0.655112,0.341141,0.270157,,,,,
2,1.28476,0.658021,0.341184,0.27171,,,,,
3,1.28864,0.662593,0.34352,0.274383,,,,,
4,1.28473,0.656577,0.342231,0.271642,,,,,
5,1.2825,0.657178,0.34059,0.271288,,,,,
WRITE TIME,,,,,,,,,
1,17.003,9.16543,4.68651,3.49259,,,,,
2,16.9938,9.17057,4.68905,3.50124,,,,,
3,16.962,9.13894,4.68353,3.48649,,,,,
4,17.0271,9.18961,4.69513,3.4964,,,,,
5,17.037,9.17444,4.69898,3.50499,,,,,
ERROR,,,,,,,,,
1,0.00429264,0.00429264,0.00429264,0.00429782,,,,,
2,0.00410363,0.00410363,0.00410363,0.00412053,,,,,
3,0.00454183,0.00454183,0.00454183,0.0045583,,,,,
4,0.00444388,0.00444388,0.00444388,0.00445045,,,,,
5,0.0042413,0.0042413,0.0042413,0.00425216,,,,,
THROUGHPUT,,,,,,,,,
1,1.81E+06,3.38E+06,6.57E+06,8.75E+06,,,,,
2,1.82E+06,3.37E+06,6.56E+06,8.73E+06,,,,,
3,1.82E+06,3.38E+06,6.57E+06,8.76E+06,,,,,
4,1.81E+06,3.37E+06,6.56E+06,8.74E+06,,,,,
5,1.81E+06,3.37E+06,6.55E+06,8.72E+06,,,,,
COLSIZE:,0.00001,,,,,,,,
AFFINITY W/ BATCH,,,,,,,,,
TIME,,,,,,,,,
1,30.459,14.7547,7.2213,4.68093,,30.38236,14.63562,7.323494,4.674686
2,30.3601,14.5912,7.29732,4.66426,,,,,
3,30.2699,14.6749,7.39224,4.67465,,,,,
4,30.3941,14.4981,7.3154,4.67996,,,,,
5,30.4287,14.6592,7.39121,4.67363,,,,,
HASH TIME,,,,,,,,,
1,1.7371,0.876595,0.450731,0.350031,,,,,
2,1.73529,0.879169,0.45472,0.350423,,,,,
3,1.73704,0.881619,0.456659,0.354572,,,,,
4,1.73801,0.875549,0.452981,0.349603,,,,,
5,1.7415,0.882366,0.455767,0.351585,,,,,
WRITE TIME,,,,,,,,,
1,28.4977,13.9212,6.78576,4.36422,,,,,
2,28.3984,13.7584,6.85508,4.34778,,,,,
3,28.309,13.8339,6.94787,4.35072,,,,,
4,28.4309,13.6655,6.87384,4.36157,,,,,
5,28.465,13.8194,6.94765,4.35137,,,,,
ERROR,,,,,,,,,
1,0.000145587,0.000145234,0.000145587,0.000565182,,,,,
2,0.000111773,0.000111051,0.000111773,0.000528303,,,,,
3,0.000112482,0.000112535,0.000112482,0.000548826,,,,,
4,0.000126936,0.000128196,0.000126936,0.000569523,,,,,
5,0.000117798,0.000117745,0.000117798,0.000584139,,,,,
THROUGHPUT,,,,,,,,,
1,1.10E+06,2.27E+06,4.65E+06,7.17E+06,,,,,
2,1.11E+06,2.30E+06,4.60E+06,7.19E+06,,,,,
3,1.11E+06,2.29E+06,4.54E+06,7.18E+06,,,,,
4,1.10E+06,2.31E+06,4.59E+06,7.17E+06,,,,,
5,1.10E+06,2.29E+06,4.54E+06,7.18E+06,,,,,
AFFINITY W/BATCH&PADDING,,,,,,,,,
TIME,,,,,,,,,
1,30.0155,14.6075,7.53808,4.72566,,,,,
2,30.0818,14.5664,7.24977,4.67448,,,,,
3,29.9243,14.5989,7.42612,4.68252,,,,,
4,30.1271,14.9689,7.61141,4.72074,,,,,
5,29.9945,14.5371,7.43959,4.67946,,,,,
HASH TIME,,,,,,,,,
1,1.63002,0.896836,0.48976,0.34643,,,,,
2,1.40736,0.715823,0.362811,0.285662,,,,,
3,1.40265,0.7122,0.366965,0.286107,,,,,
4,1.67093,0.920976,0.504689,0.35404,,,,,
5,1.40352,0.710177,0.365007,0.288145,,,,,
WRITE TIME,,,,,,,,,
1,28.136,13.5727,6.95036,4.299,,,,,
2,28.4233,13.7137,6.79073,4.30861,,,,,
3,28.2693,13.7503,6.96269,4.318,,,,,
4,28.2054,13.9082,7.00526,4.28525,,,,,
5,28.3417,13.6899,6.97587,4.31271,,,,,
ERROR,,,,,,,,,
1,0.000113833,0.000113833,0.000113833,0.000627856,,,,,
2,0.000117675,0.000117675,0.000117675,0.000562843,,,,,
3,0.000148242,0.000148242,0.000148242,0.000556593,,,,,
4,0.00013446,0.00013446,0.00013446,0.000694445,,,,,
5,0.000111747,0.000111747,0.000111747,0.000578063,,,,,
THROUGHPUT,,,,,,,,,
1,1.12E+06,2.30E+06,4.45E+06,7.10E+06,,,,,
2,1.12E+06,2.30E+06,4.63E+06,7.18E+06,,,,,
3,1.12E+06,2.30E+06,4.52E+06,7.17E+06,,,,,
4,1.11E+06,2.24E+06,4.41E+06,7.11E+06,,,,,
5,1.12E+06,2.31E+06,4.51E+06,7.17E+06,,,,,
