TAKE,1THR,2THR,4THR,8THR,16THR
 
COLSIZE:,0.01
PADDING
TIME
4, 1.4974e+07, 2.75545e+07, 3.67369e+07, 6.61566e+07, 7.57872e+07,
5, 1.54466e+07, 2.53949e+07, 3.96741e+07, 6.57578e+07, 5.58738e+07,
PADDING WITH BARRIER
TIME
1, 0.270918, 0.16912, 0.105553, 0.0604008, 0.0579932,
2, 0.271178, 0.169881, 0.108418, 0.06855, 0.0647628,
3, 0.270055, 0.152938, 0.112176, 0.0645254, 0.182595,
4, 0.303623, 0.171054, 0.110522, 0.0654245, 0.0649687,
5, 0.260541, 0.168628, 0.105614, 0.0638083, 0.0615914,
HASH TIME
1,0.0726302,0.0433147,0.0250223,0.0146471,0.010104,
2,0.0732531,0.0443882,0.0252311,0.0192035,0.0121851,
3,0.0712165,0.0418024,0.0251406,0.0150072,0.0102082,
4,0.0855103,0.0488618,0.0301011,0.0171377,0.0121548,
5,0.0686813,0.0434148,0.0253087,0.0149604,0.0105285,
WRITE TIME
1,0.195143 ,0.120406 ,0.072373 ,0.0399918 ,0.0425479 ,
2,0.194731 ,0.121972 ,0.074877 ,0.0440469 ,0.0445035 ,
3,0.195537 ,0.107825 ,0.0770612 ,0.0392816 ,0.0758574 ,
4,0.214602 ,0.118228 ,0.0720551 ,0.0412089 ,0.04534 ,
5,0.188852 ,0.119865 ,0.0717805 ,0.0412958 ,0.0403328 ,
ERROR
1,0,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
5,0,0,0,0,0,
THROUGHPUT
1, 1.54818e+07, 2.48007e+07, 3.97366e+07, 6.94412e+07, 7.23241e+07,
2, 1.5467e+07, 2.46897e+07, 3.86865e+07, 6.1186e+07, 6.47641e+07,
3, 1.55313e+07, 2.74248e+07, 3.73905e+07, 6.50024e+07, 2.29705e+07,
4, 1.38142e+07, 2.45203e+07, 3.79499e+07, 6.41091e+07, 6.45588e+07,
5, 1.60984e+07, 2.48731e+07, 3.97137e+07, 6.57328e+07, 6.80988e+07,
COLSIZE:,0.0001
PADDING
TIME
1, 0.268367, 0.159715, 0.103481, 0.0669729, 0.0600452,
2, 0.242487, 0.166275, 0.105679, 0.062133, 0.0566234,
3, 0.290142, 0.156346, 0.098682, 0.097792, 0.0610823,
4, 0.251569, 0.160904, 0.105685, 0.0649043, 0.0588362,
5, 0.281598, 0.182645, 0.103682, 0.0854635, 0.0657697,
HASH TIME
1,0.0704203,0.0413977,0.0254108,0.0181294,0.0139834,
2,0.0680361,0.0469628,0.0295382,0.0171606,0.0105796,
3,0.0819561,0.0441143,0.0278914,0.02544,0.0128668,
4,0.0706242,0.0455124,0.0296642,0.0179117,0.011687,
5,0.0788812,0.0498744,0.0305033,0.0235864,0.0136893,
WRITE TIME
1,0.195582 ,0.11976 ,0.0794921 ,0.0533179 ,0.0455903 ,
2,0.172413 ,0.116724 ,0.0781081 ,0.0455076 ,0.0455349 ,
3,0.205737 ,0.111289 ,0.0736425 ,0.0751879 ,0.0451215 ,
4,0.178858 ,0.113883 ,0.0759734 ,0.0472414 ,0.0471007 ,
5,0.200319 ,0.133176 ,0.0767336 ,0.0654724 ,0.0481628 ,
ERROR
1,0,0.000110594,0.00934388,0.00932676,0.00962402,
2,0,0.0222223,0.0125623,0.00910278,0.0107972,
3,0,0.000274486,0.00563611,0.014233,0.00268226,
4,0,7.32022e-05,0.002152,0.0251079,0.0267847,
5,0,0.000395024,5.31251e-05,0.000990273,0.0121789,
THROUGHPUT
1, 1.5629e+07, 2.62612e+07, 4.05323e+07, 6.26269e+07, 6.98525e+07,
2, 1.7297e+07, 2.52251e+07, 3.96893e+07, 6.75053e+07, 7.40737e+07,
3, 1.44561e+07, 2.6827e+07, 4.25033e+07, 4.289e+07, 6.86665e+07,
4, 1.66726e+07, 2.60671e+07, 3.96867e+07, 6.46229e+07, 7.12878e+07,
5, 1.48947e+07, 2.29642e+07, 4.04536e+07, 4.90771e+07, 6.37726e+07,
PADDING WITH BARRIER
TIME
1, 0.190333, 0.18805, 0.103505, 0.0886255, 0.0822706,
2, 0.271263, 0.182505, 0.106764, 0.0846137, 0.0841376,
3, 0.322901, 0.196464, 0.100702, 0.0671912, 0.0690238,
4, 0.286172, 0.169762, 0.106333, 0.0653299, 0.0610835,
5, 0.198482, 0.153443, 0.106385, 0.0661135, 0.0917594,
HASH TIME
1,0.0498333,0.0482295,0.0255664,0.0257052,0.00967406,
2,0.0754459,0.0505493,0.029649,0.02447,0.0104956,
3,0.0900498,0.0533394,0.0281641,0.0173961,0.0116839,
4,0.0816346,0.0488874,0.029467,0.0171605,0.0110737,
5,0.0561345,0.0452158,0.0295255,0.0174081,0.0139022,
WRITE TIME
1,0.138262 ,0.133642 ,0.070824 ,0.0579531 ,0.0491576 ,
2,0.192543 ,0.128293 ,0.0701325 ,0.0547511 ,0.050968 ,
3,0.229009 ,0.138059 ,0.0668654 ,0.0401658 ,0.0442418 ,
4,0.201256 ,0.11752 ,0.0718507 ,0.0398409 ,0.0434283 ,
5,0.14 ,0.105153 ,0.0709417 ,0.0399683 ,0.0597497 ,
ERROR
1,0,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
5,0,0,0,0,0,
THROUGHPUT
1, 2.20367e+07, 2.23042e+07, 4.05229e+07, 4.73262e+07, 5.09818e+07,
2, 1.54621e+07, 2.29819e+07, 3.92858e+07, 4.957e+07, 4.98505e+07,
3, 1.29894e+07, 2.1349e+07, 4.16505e+07, 6.24234e+07, 6.0766e+07,
4, 1.46566e+07, 2.4707e+07, 3.9445e+07, 6.42019e+07, 6.86651e+07,
5, 2.11319e+07, 2.73346e+07, 3.94256e+07, 6.3441e+07, 4.57098e+07,
COLSIZE:,0.00001
PADDING
TIME
1, 0.2276, 0.17183, 0.106679, 0.065812, 0.057275,
2, 0.269671, 0.166119, 0.0994209, 0.0607343, 0.0631529,
3, 0.275059, 0.157069, 0.0993135, 0.0597383, 0.10872,
4, 0.271945, 0.15181, 0.101926, 0.0601248, 0.0665426,
5, 0.275047, 0.148237, 0.103825, 0.0603998, 0.0493456,
HASH TIME
1,0.0639458,0.0484018,0.0305315,0.0173374,0.0107424,
2,0.0724752,0.044163,0.025496,0.0151319,0.0136901,
3,0.0725715,0.0414846,0.0255583,0.0162823,0.00962745,
4,0.0716257,0.039676,0.0251937,0.014963,0.0131225,
5,0.0724164,0.0384293,0.0253401,0.0152521,0.0139783,
WRITE TIME
1,0.161616 ,0.120585 ,0.0782692 ,0.044925 ,0.0458386 ,
2,0.194783 ,0.121427 ,0.0752044 ,0.0449757 ,0.0474055 ,
3,0.200066 ,0.118483 ,0.076156 ,0.0463708 ,0.062756 ,
4,0.197911 ,0.109945 ,0.0776014 ,0.0446621 ,0.0506897 ,
5,0.200083 ,0.108444 ,0.0776785 ,0.0441685 ,0.0319998 ,
ERROR
1,0,0.000533612,0.000295261,0.000259353,0.0143053,
2,0,0.00095217,0.000740657,0.00442091,0.0137851,
3,0,0.000115474,0.000112139,0.0132053,0.0194478,
4,0,0,4.48198e-05,0.00068206,0.0419389,
5,0,0,0,0.00517651,0.0143049,
THROUGHPUT
1, 1.84284e+07, 2.44096e+07, 3.9317e+07, 6.37316e+07, 7.3231e+07,
2, 1.55534e+07, 2.52488e+07, 4.21873e+07, 6.90598e+07, 6.64151e+07,
3, 1.52488e+07, 2.67036e+07, 4.2233e+07, 7.02113e+07, 3.85791e+07,
4, 1.54234e+07, 2.76287e+07, 4.11505e+07, 6.976e+07, 6.30319e+07,
5, 1.52494e+07, 2.82945e+07, 4.03977e+07, 6.94423e+07, 8.49986e+07,
PADDING WITH BARRIER
TIME
1, 0.303072, 0.19463, 0.108789, 0.067582, 0.0637474,
2, 0.272775, 0.17206, 0.097529, 0.0643718, 0.0882798,
3, 0.2717, 0.169962, 0.115877, 0.0645817, 0.0651523,
4, 0.216094, 0.165116, 0.101683, 0.0692489, 0.0682665,
5, 0.275194, 0.193235, 0.103183, 0.0770735, 0.124081,
HASH TIME
1,0.0881044,0.0506032,0.0304406,0.0183533,0.0131733,
2,0.072266,0.0450657,0.0255955,0.0151584,0.0137028,
3,0.0723305,0.0468422,0.0290514,0.018238,0.012703,
4,0.0567321,0.043103,0.0253655,0.0154122,0.012492,
5,0.0732494,0.0429214,0.0253339,0.0168342,0.0101767,
WRITE TIME
1,0.211458 ,0.135522 ,0.0703447 ,0.0417114 ,0.0421136 ,
2,0.197352 ,0.122273 ,0.0686337 ,0.0434662 ,0.0603493 ,
3,0.196138 ,0.119624 ,0.078 ,0.0417337 ,0.0429634 ,
4,0.156668 ,0.119057 ,0.0699573 ,0.0401843 ,0.0428529 ,
5,0.198666 ,0.138577 ,0.0703179 ,0.0493233 ,0.062407 ,
ERROR
1,0,0,0,0,0,
2,0,0,0,0,0,
3,0,0,0,0,0,
4,0,0,0,0,0,
5,0,0,0,0,0,
THROUGHPUT
1, 1.38393e+07, 2.15501e+07, 3.85545e+07, 6.20624e+07, 6.57956e+07,
2, 1.53764e+07, 2.4377e+07, 4.30057e+07, 6.51575e+07, 4.75115e+07,
3, 1.54373e+07, 2.46779e+07, 3.61961e+07, 6.49457e+07, 6.43769e+07,
4, 1.94097e+07, 2.54022e+07, 4.1249e+07, 6.05685e+07, 6.14401e+07,
5, 1.52413e+07, 2.17058e+07, 4.0649e+07, 5.44195e+07, 3.3803e+07,
