TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,13.94,7.3557,3.8058,2.3659,,,,,
4,15.101,15.474,7.7082,4.745,,,,,
5,13.58,7.1503,4.3494,2.1978,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,90.818,46.0062,27.6116,14.5741,,91.36004,43.79288,25.28434,15.2752
2,91.4089,43.3863,24.0016,13.7775,,,,,
3,91.5037,43.8478,22.3514,15.5801,,,,,
4,92.0414,42.528,24.7436,18.3136,,,,,
5,91.0282,43.1961,27.7135,14.1307,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.02E+07,1.98E+07,3.35E+07,6.27E+07,,,,,
2,1.01E+07,2.08E+07,3.79E+07,6.58E+07,,,,,
3,1.01E+07,2.06E+07,4.01E+07,5.90E+07,,,,,
4,9.96E+06,1.83E+07,3.27E+07,4.67E+07,,,,,
5,1.02E+07,2.10E+07,3.33E+07,6.42E+07,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,5.95E-01,5.98E-01,6.64E-01,4.61E-01,,,,,
2,4.99E-01,4.56E-01,5.00E-01,5.02E-01,,,,,
3,8.31E-01,8.08E-01,8.96E-01,7.05E-01,,,,,
4,8.67E-01,9.01E-01,8.43E-01,3.43E-01,,,,,
5,6.17E-01,6.16E-01,4.93E-01,6.95E-01,,,,,
