TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
 ,,,,,,,,,
COLSIZE:,0.01,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,50.8039,112.002,80.5742,53.6917,,50.80205,111.6145,80.97375,53.9249
2,50.8002,111.227,81.3733,54.1581,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.11E+07,9.59E+06,1.33E+07,2.00E+07,,,,,
2,2.11E+07,9.65E+06,1.32E+07,1.98E+07,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,0.2802,0.28097,0.2857,0.29313,,,,,
2,0.2641,0.26492,0.27024,0.27856,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.6282,115.085,83.2234,52.1217,,48.4786,117.154,83.7348,52.88975
2,49.329,119.223,84.2462,53.6578,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.25E+07,9.33E+06,1.29E+07,2.06E+07,,,,,
2,2.18E+07,9.01E+06,1.27E+07,2.00E+07,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,0.2802,0.28071,0.28473,0.29124,,,,,
2,0.2641,0.26471,0.26909,0.27601,,,,,
COLSIZE:,0.001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,51.0984,98.4657,75.5651,47.9894,,51.24175,99.49635,75.2811,48.32645
2,51.3851,100.527,74.9971,48.6635,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.10E+07,1.09E+07,1.42E+07,2.24E+07,,,,,
2,2.09E+07,1.07E+07,1.43E+07,2.21E+07,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0082924,0.030927,0.070831,0.1093,,,,,
2,0.008989,0.031289,0.07092,0.10921,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.6463,103.404,76.6181,47.5928,,47.56085,103.5505,76.3668,47.4454
2,47.4754,103.697,76.1155,47.298,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.25E+07,1.04E+07,1.40E+07,2.26E+07,,,,,
2,2.26E+07,1.04E+07,1.41E+07,2.27E+07,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0082924,0.026402,0.062129,0.097093,,,,,
2,0.008989,0.026606,0.062183,0.09717,,,,,
COLSIZE:,0.0001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,54.5134,96.4551,71.5956,45.6661,,55.2014,96.96635,71.93475,45.64745
2,55.8894,97.4776,72.2739,45.6288,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.97E+07,1.11E+07,1.50E+07,2.35E+07,,,,,
2,1.92E+07,1.10E+07,1.49E+07,2.35E+07,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00030398,0.028708,0.069659,0.10853,,,,,
2,0.00025046,0.028452,0.069223,0.108,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,48.2932,100.568,74.0832,45.4547,,48.3024,102.0775,74.4657,45.4318
2,48.3116,103.587,74.8482,45.4089,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.22E+07,1.07E+07,1.45E+07,2.36E+07,,,,,
2,2.22E+07,1.04E+07,1.43E+07,2.36E+07,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00030398,0.024809,0.061041,0.096446,,,,,
2,0.00025046,0.02488,0.061397,0.096399,,,,,
COLSIZE:,0.00001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,55.0484,97.397,71.2493,45.1572,,55.223,96.8705,70.9788,45.2211
2,55.3976,96.344,70.7083,45.285,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.95E+07,1.10E+07,1.51E+07,2.38E+07,,,,,
2,1.94E+07,1.11E+07,1.52E+07,2.37E+07,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,5.95E-01,0.028383,0.069242,0.10797,,,,,
2,4.72E-01,0.028119,0.06882,0.1076,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,49.7772,100.823,73.4194,45.0224,,49.966,99.6137,73.26115,45.0269
2,50.1548,98.4044,73.1029,45.0314,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.16E+07,1.06E+07,1.46E+07,2.38E+07,,,,,
2,2.14E+07,1.09E+07,1.47E+07,2.38E+07,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,5.95E-01,0.024935,0.061459,0.096536,,,,,
2,4.72E-01,0.024764,0.061255,0.096346,,,,,
