TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
 ,,,,,,,,,
COLSIZE:,0.01,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,50.6865,25.5891,14.3829,8.34548,,50.84428,25.6638,14.28138,8.421098
2,50.6213,25.4836,14.3602,8.36909,,,,,
3,51.1821,26.0475,14.2751,8.69797,,,,,
4,50.8001,25.6852,14.1752,8.30546,,,,,
5,50.9314,25.5136,14.2135,8.38749,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.12E+07,4.20E+07,7.47E+07,1.29E+08,,,,,
2,2.12E+07,4.21E+07,7.48E+07,1.28E+08,,,,,
3,2.10E+07,4.12E+07,7.52E+07,1.23E+08,,,,,
4,2.11E+07,4.18E+07,7.57E+07,1.29E+08,,,,,
5,2.11E+07,4.21E+07,7.55E+07,1.28E+08,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,0.081469,0.081469,0.081469,0.081469,,,,,
2,0.092226,0.092226,0.092226,0.092226,,,,,
3,0.079841,0.079841,0.079841,0.079841,,,,,
4,0.070024,0.070024,0.070024,0.070024,,,,,
5,0.059804,0.059804,0.059804,0.059804,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.2936,23.8074,13.2987,7.78341,,47.32092,23.79158,13.26428,7.838628
2,47.2756,23.7962,13.2187,7.87401,,,,,
3,47.4288,23.7911,13.3041,7.81364,,,,,
4,47.2433,23.7423,13.279,7.96002,,,,,
5,47.3633,23.8209,13.2209,7.76206,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.27E+07,4.51E+07,8.07E+07,1.38E+08,,,,,
2,2.27E+07,4.51E+07,8.12E+07,1.36E+08,,,,,
3,2.26E+07,4.51E+07,8.07E+07,1.37E+08,,,,,
4,2.27E+07,4.52E+07,8.09E+07,1.35E+08,,,,,
5,2.27E+07,4.51E+07,8.12E+07,1.38E+08,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,0.081469,0.081469,0.081469,0.081469,,,,,
2,0.092226,0.092226,0.092226,0.092226,,,,,
3,0.079841,0.079841,0.079841,0.079841,,,,,
4,0.070024,0.070024,0.070024,0.070024,,,,,
5,0.059804,0.059804,0.059804,0.059804,,,,,
COLSIZE:,0.001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,50.6947,25.5468,14.2391,8.35972,,50.67054,26.06138,14.26614,8.332082
2,50.5463,25.9881,14.2779,8.33602,,,,,
3,50.8308,27.2258,14.3908,8.35721,,,,,
4,50.6422,26.0883,14.2304,8.31074,,,,,
5,50.6387,25.4579,14.1925,8.29672,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.12E+07,4.20E+07,7.54E+07,1.28E+08,,,,,
2,2.12E+07,4.13E+07,7.52E+07,1.29E+08,,,,,
3,2.11E+07,3.94E+07,7.46E+07,1.28E+08,,,,,
4,2.12E+07,4.12E+07,7.55E+07,1.29E+08,,,,,
5,2.12E+07,4.22E+07,7.57E+07,1.29E+08,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00094526,0.00094526,0.00094526,0.00094526,,,,,
2,0.0010468,0.0010468,0.0010468,0.0010468,,,,,
3,0.0010684,0.0010684,0.0010684,0.0010684,,,,,
4,0.0010845,0.0010845,0.0010845,0.0010845,,,,,
5,0.0007803,0.0007803,0.0007803,0.0007803,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.0493,23.6654,13.2442,7.75529,,47.0751,23.70114,13.2537,7.765886
2,47.0529,23.6528,13.3727,7.79017,,,,,
3,47.1154,23.7173,13.2287,7.75937,,,,,
4,47.0962,23.7695,13.2527,7.79575,,,,,
5,47.0617,23.7007,13.1702,7.72885,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.28E+07,4.54E+07,8.11E+07,1.38E+08,,,,,
2,2.28E+07,4.54E+07,8.03E+07,1.38E+08,,,,,
3,2.28E+07,4.53E+07,8.12E+07,1.38E+08,,,,,
4,2.28E+07,4.52E+07,8.10E+07,1.38E+08,,,,,
5,2.28E+07,4.53E+07,8.15E+07,1.39E+08,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00094526,0.00094526,0.00094526,0.00094526,,,,,
2,0.0010468,0.0010468,0.0010468,0.0010468,,,,,
3,0.0010684,0.0010684,0.0010684,0.0010684,,,,,
4,0.0010845,0.0010845,0.0010845,0.0010845,,,,,
5,0.0007803,0.0007803,0.0007803,0.0007803,,,,,
COLSIZE:,0.0001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,51.0482,25.7892,14.3412,8.3852,,51.60976,26.12656,14.36684,8.401016
2,53.1537,26.6941,14.512,8.45894,,,,,
3,51.2702,25.6993,14.3529,8.36844,,,,,
4,51.4822,26.6966,14.3311,8.42135,,,,,
5,51.0945,25.7536,14.297,8.37115,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.10E+07,4.16E+07,7.49E+07,1.28E+08,,,,,
2,2.02E+07,4.02E+07,7.40E+07,1.27E+08,,,,,
3,2.09E+07,4.18E+07,7.48E+07,1.28E+08,,,,,
4,2.09E+07,4.02E+07,7.49E+07,1.28E+08,,,,,
5,2.10E+07,4.17E+07,7.51E+07,1.28E+08,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,8.61E-02,8.61E-02,8.61E-02,8.61E-02,,,,,
2,8.66E-02,8.66E-02,8.66E-02,8.66E-02,,,,,
3,3.60E-01,3.60E-01,3.60E-01,3.60E-01,,,,,
4,8.37E-03,8.37E-03,8.37E-03,8.37E-03,,,,,
5,1.93E-01,1.93E-01,1.93E-01,1.93E-01,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.3202,23.8281,13.2392,7.87085,,47.38386,23.85002,13.27942,7.815966
2,47.3999,23.8183,13.3115,7.80526,,,,,
3,47.3515,23.8577,13.3431,7.80088,,,,,
4,47.4793,23.9115,13.28,7.78949,,,,,
5,47.3684,23.8345,13.2233,7.81335,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.27E+07,4.51E+07,8.11E+07,1.36E+08,,,,,
2,2.27E+07,4.51E+07,8.07E+07,1.38E+08,,,,,
3,2.27E+07,4.50E+07,8.05E+07,1.38E+08,,,,,
4,2.26E+07,4.49E+07,8.09E+07,1.38E+08,,,,,
5,2.27E+07,4.50E+07,8.12E+07,1.37E+08,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,8.61E-02,8.61E-02,8.61E-02,8.61E-02,,,,,
2,8.66E-02,8.66E-02,8.66E-02,8.66E-02,,,,,
3,3.60E-01,3.60E-01,3.60E-01,3.60E-01,,,,,
4,8.37E-03,8.37E-03,8.37E-03,8.37E-03,,,,,
5,1.93E-01,1.93E-01,1.93E-01,1.93E-01,,,,,
COLSIZE:,0.00001,,,,,,,,
NAIVE,,,,,,,,,
TIME:,,,,,,,,,
1,51.7262,25.8809,14.3452,8.40642,,51.58334,25.90348,14.49748,8.571558
2,51.5745,25.8471,15.0973,8.47137,,,,,
3,51.3407,25.7319,14.3549,8.40314,,,,,
4,51.6194,25.9495,14.34,9.12835,,,,,
5,51.6559,26.108,14.35,8.44851,,,,,
NAIVE,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.08E+07,4.15E+07,7.49E+07,1.28E+08,,,,,
2,2.08E+07,4.15E+07,7.11E+07,1.27E+08,,,,,
3,2.09E+07,4.17E+07,7.48E+07,1.28E+08,,,,,
4,2.08E+07,4.14E+07,7.49E+07,1.18E+08,,,,,
5,2.08E+07,4.11E+07,7.48E+07,1.27E+08,,,,,
NAIVE,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
MERGED,,,,,,,,,
TIME:,,,,,,,,,
1,47.8156,24.0615,13.4134,7.83416,,50.61612,25.4336,13.7486,7.99077
2,47.6463,23.9946,13.3989,7.84187,,,,,
