TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
5,13.032,6.8504,3.9177,2.062,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,40.7325,25.2656,18.2304,7.90215,,40.92742,25.6229,17.20232,7.929738
2,41.209,26.5624,16.2777,8.27964,,,,,
3,40.8263,25.0664,18.3471,8.42847,,,,,
4,41.2306,25.8488,19.1692,7.68424,,,,,
5,40.6387,25.3713,13.9872,7.35419,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.97E+07,3.20E+07,4.24E+07,9.70E+07,,,,,
2,1.95E+07,3.09E+07,4.79E+07,9.34E+07,,,,,
3,1.92E+07,3.02E+07,4.05E+07,8.94E+07,,,,,
4,1.95E+07,3.13E+07,4.05E+07,1.01E+08,,,,,
5,1.98E+07,3.19E+07,5.53E+07,1.05E+08,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
COLSIZE:,0.0001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,57.72096,32.73102,19.05022,10.341724
1,57.018,31.3299,20.195,9.716,,,,,
2,57.1153,31.8093,17.4642,9.49964,,,,,
3,58.5184,33.7786,21.77,12.0581,,,,,
4,57.2848,32.3163,17.3204,9.74638,,,,,
5,58.6683,34.421,18.5015,10.6885,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.081,7.0945,4.4026,2.1269,,14.5932,7.89962,4.57962,2.48102
2,14.017,7.1594,3.8291,2.132,,,,,
3,15.448,9.0036,5.345,3.4444,,,,,
4,13.98,7.3372,3.9908,2.0896,,,,,
5,15.44,8.9034,5.3306,2.6122,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,42.3754,23.0358,15.5952,7.16811,,42.58804,23.64832,14.21438,7.645552
2,42.548,23.3791,13.0522,7.04961,,,,,
3,42.5436,23.5777,16.2731,9.14892,,,,,
4,42.768,24.0058,12.9122,7.16398,,,,,
5,42.7052,24.2432,13.2392,7.69714,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.88E+07,3.43E+07,5.32E+07,1.11E+08,,,,,
2,1.88E+07,3.38E+07,6.15E+07,1.13E+08,,,,,
3,1.83E+07,3.18E+07,4.93E+07,8.90E+07,,,,,
4,1.87E+07,3.32E+07,6.20E+07,1.10E+08,,,,,
5,1.83E+07,3.12E+07,5.80E+07,1.00E+08,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,8.33E-01,7.66E-01,1.73E-01,,,,,
2,,3.92E-01,2.02E-02,2.18E-01,,,,,
3,,7.01E-01,4.04E-01,3.18E-01,,,,,
4,,2.63E-01,7.57E-01,6.13E-01,,,,,
5,,7.16E-01,7.46E-01,3.00E-01,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,56.8954,32.2609,19.559,11.1713,,57.3606,32.96102,20.4819,11.04582
2,56.5328,31.9633,17.2278,10.6248,,,,,
3,58.5522,34.661,26.966,12.1308,,,,,
4,56.7404,32.2647,19.7879,10.3541,,,,,
5,58.0822,33.6552,18.8688,10.9481,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.538,7.045,4.0206,2.2712,,14.1584,7.80404,4.66652,2.38436
2,13.517,7.105,3.7942,2.0925,,,,,
3,15.296,8.8512,6.6698,2.835,,,,,
4,13.539,7.1956,4.1227,2.093,,,,,
5,14.902,8.8234,4.7253,2.6301,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,42.6695,23.6451,14.2073,7.97938,,42.52628,23.44574,14.45022,7.811174
2,42.3456,23.1362,12.3469,7.81939,,,,,
3,42.604,23.8448,18.6011,8.35318,,,,,
4,42.4876,23.5979,14.2287,7.41988,,,,,
5,42.5247,23.0047,12.8671,7.48404,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.89E+07,3.33E+07,5.49E+07,9.61E+07,,,,,
2,1.90E+07,3.36E+07,6.23E+07,1.01E+08,,,,,
3,1.83E+07,3.10E+07,3.98E+07,8.85E+07,,,,,
4,1.89E+07,3.33E+07,5.43E+07,1.04E+08,,,,,
5,1.85E+07,3.19E+07,5.69E+07,9.81E+07,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
COLSIZE:,0.00001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,59.7645,41.5189,26.2569,12.4948,,59.93514,39.4804,22.9653,12.39014
2,59.6069,40.8794,22.2204,12.9017,,,,,
3,58.9163,33.3891,18.3558,10.6512,,,,,
4,60.6792,40.453,21.8975,13.5838,,,,,
5,60.7088,41.1616,26.0959,12.3192,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,15.637,15.29,6.7405,3.1763,,15.4278,13.57084,5.6717,2.93182
2,15.659,15.636,5.6615,3.0548,,,,,
3,14.227,7.2332,3.7351,2.337,,,,,
4,15.676,14.645,5.4118,3.2155,,,,,
5,15.94,15.05,6.8096,2.8755,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
