TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,,4.03E-01,6.46E-01,8.73E-01,,,,,
4,,4.34E-01,7.78E-01,3.83E-01,,,,,
5,,5.39E-01,2.37E-01,1.28E-01,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,62.6472,33.3167,18.2739,10.808,,62.51932,33.27072,18.40916,10.96942
2,62.9431,33.7797,18.5429,11.1964,,,,,
3,61.5351,32.1678,17.5848,10.5229,,,,,
4,62.6376,33.413,19.4496,11.4329,,,,,
5,62.8336,33.6764,18.1946,10.8869,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,15.35,9.0342,4.5064,2.8403,,15.055,8.66556,4.3993,2.75086
2,15.355,9.1966,4.5417,2.8621,,,,,
3,13.907,7.0258,3.908,2.3766,,,,,
4,15.315,9.0515,4.6408,2.9475,,,,,
5,15.348,9.0197,4.3996,2.7278,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.7186,23.8097,13.5743,7.91163,,46.9095,24.1401,13.77808,8.114814
2,47.0372,24.241,13.7819,8.26363,,,,,
3,47.0722,24.58,13.3246,7.87375,,,,,
4,46.7889,23.8765,14.7124,8.52935,,,,,
5,46.9306,24.1933,13.4972,7.99571,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.71E+07,3.22E+07,5.88E+07,9.93E+07,,,,,
2,1.71E+07,3.18E+07,5.79E+07,9.59E+07,,,,,
3,1.74E+07,3.34E+07,6.11E+07,1.02E+08,,,,,
4,1.71E+07,3.21E+07,5.52E+07,9.39E+07,,,,,
5,1.71E+07,3.19E+07,5.90E+07,9.86E+07,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,7.17E-02,8.16E-02,1.89E-01,,,,,
2,,8.30E-01,3.96E-01,4.03E-02,,,,,
3,,4.13E-01,8.83E-01,1.14E-01,,,,,
4,,2.19E-01,2.97E-01,8.78E-01,,,,,
5,,3.29E-01,7.05E-01,7.42E-01,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,62.7149,33.4219,18.1954,10.8541,,62.49622,33.1781,18.42594,11.15208
2,62.2952,33.6502,18.2632,10.9006,,,,,
3,60.8335,31.2821,17.4719,10.3629,,,,,
4,63.5009,33.5501,18.2992,10.9415,,,,,
5,63.1366,33.9862,19.9,12.7013,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,15.12,9.0997,4.4901,2.82,,14.8132,8.63822,4.41702,2.7483
2,14.984,9.0763,4.6446,2.8487,,,,,
3,13.606,6.943,3.9007,2.3691,,,,,
4,15.172,9.0865,4.6055,2.938,,,,,
5,15.184,8.9856,4.4442,2.7657,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,47.0551,23.8788,13.4614,7.90998,,47.1444,24.10974,13.7816,8.286418
2,46.7767,24.1077,13.4634,7.98119,,,,,
3,46.7065,23.8662,13.2516,7.7235,,,,,
4,47.7789,24.0942,13.5422,8.01486,,,,,
5,47.4048,24.6018,15.1894,9.80256,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.71E+07,3.21E+07,5.90E+07,9.89E+07,,,,,
2,1.72E+07,3.19E+07,5.88E+07,9.85E+07,,,,,
3,1.77E+07,3.43E+07,6.15E+07,1.04E+08,,,,,
4,1.69E+07,3.20E+07,5.87E+07,9.81E+07,,,,,
5,1.70E+07,3.16E+07,5.40E+07,8.45E+07,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,7.14E-01,3.71E-01,7.06E-01,,,,,
2,,2.45E-01,8.16E-01,9.31E-02,,,,,
3,,9.94E-01,1.94E-01,2.93E-01,,,,,
4,,5.46E-01,2.78E-01,9.78E-01,,,,,
5,,2.55E-01,7.09E-01,2.86E-01,,,,,
