TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
 ,,,,,,,,,
COLSIZE:,0.01,,,,,,,,
SINGLE TABLE BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,61.414,33.8836,21.1645,16.0213,,60.97584,32.64456,18.65636,12.12572
2,61.0502,32.5473,18.1203,10.9233,,,,,
3,61.1349,32.5961,18.0926,11.8497,,,,,
4,60.8508,32.5513,18.3269,11.0712,,,,,
5,60.4293,31.6445,17.5775,10.7631,,,,,
SINGLE TABLE BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.75E+07,3.17E+07,5.07E+07,6.70E+07,,,,,
2,1.76E+07,3.30E+07,5.93E+07,9.83E+07,,,,,
3,1.76E+07,3.29E+07,5.93E+07,9.06E+07,,,,,
4,1.76E+07,3.30E+07,5.86E+07,9.70E+07,,,,,
5,1.78E+07,3.39E+07,6.11E+07,9.98E+07,,,,,
SINGLE TABLE BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,0.073857,0.073857,0.073857,0.073983,,,,,
2,0.071147,0.071158,0.071163,0.071152,,,,,
3,0.084837,0.08483,0.084839,0.084836,,,,,
4,0.093471,0.093559,0.09347,0.093497,,,,,
5,0.073459,0.073461,0.07346,0.073478,,,,,
COLSIZE:,0.001,,,,,,,,
SINGLE TABLE BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,61.2313,32.8805,18.2223,10.9039,,61.14428,32.36838,18.03352,10.78514
2,61.2591,32.0886,17.9212,10.6953,,,,,
3,60.8069,32.0573,17.9234,10.6728,,,,,
4,61.037,32.1476,17.9115,10.6974,,,,,
5,61.3871,32.6679,18.1892,10.9563,,,,,
SINGLE TABLE BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.75E+07,3.27E+07,5.89E+07,9.85E+07,,,,,
2,1.75E+07,3.35E+07,5.99E+07,1.00E+08,,,,,
3,1.77E+07,3.35E+07,5.99E+07,1.01E+08,,,,,
4,1.76E+07,3.34E+07,5.99E+07,1.00E+08,,,,,
5,1.75E+07,3.29E+07,5.90E+07,9.80E+07,,,,,
SINGLE TABLE BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00086283,0.00086062,0.0008625,0.00086065,,,,,
2,0.00085623,0.0008566,0.00085675,0.0008547,,,,,
3,0.000667,0.00066706,0.00066899,0.00066841,,,,,
4,0.00076917,0.0007693,0.00076859,0.00075984,,,,,
5,0.0010625,0.0010708,0.001066,0.0010617,,,,,
COLSIZE:,0.0001,,,,,,,,
SINGLE TABLE BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,60.8717,32.9322,17.9487,10.6965,,60.92572,32.21288,17.87906,10.969
2,61.0714,32.3472,17.8937,10.689,,,,,
3,61.3623,32.2662,18.0453,12.2916,,,,,
4,60.379,31.4454,17.3828,10.5265,,,,,
5,60.9442,32.0734,18.1248,10.6414,,,,,
SINGLE TABLE BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.76E+07,3.26E+07,5.98E+07,1.00E+08,,,,,
2,1.76E+07,3.32E+07,6.00E+07,1.00E+08,,,,,
3,1.75E+07,3.33E+07,5.95E+07,8.74E+07,,,,,
4,1.78E+07,3.41E+07,6.18E+07,1.02E+08,,,,,
5,1.76E+07,3.35E+07,5.92E+07,1.01E+08,,,,,
SINGLE TABLE BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,8.35E-01,3.66E-01,2.16E-01,3.46E-01,,,,,
2,6.82E-01,1.39E-01,1.12E-01,9.22E-01,,,,,
3,6.92E-01,6.18E-01,2.46E-01,1.53E-01,,,,,
4,4.66E-02,1.57E-01,5.33E-01,3.93E-02,,,,,
5,4.11E-01,2.24E-01,7.58E-01,8.52E-01,,,,,
COLSIZE:,0.00001,,,,,,,,
SINGLE TABLE BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,61.103,33.0845,18.3069,10.9378,,60.59154,31.6684,17.63044,10.52436
2,60.4515,31.3502,17.48,10.432,,,,,
3,60.6043,31.3093,17.5242,10.3658,,,,,
4,60.25,31.2595,17.4658,10.4494,,,,,
5,60.5489,31.3385,17.3753,10.4368,,,,,
SINGLE TABLE BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.76E+07,3.25E+07,5.87E+07,9.82E+07,,,,,
2,1.78E+07,3.42E+07,6.14E+07,1.03E+08,,,,,
3,1.77E+07,3.43E+07,6.13E+07,1.04E+08,,,,,
4,1.78E+07,3.43E+07,6.15E+07,1.03E+08,,,,,
5,1.77E+07,3.43E+07,6.18E+07,1.03E+08,,,,,
SINGLE TABLE BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,7.03E-01,4.98E-01,6.44E-01,,,,,
2,,7.98E-02,1.02E-01,2.67E-01,,,,,
3,,3.50E-02,7.31E-01,3.39E-01,,,,,
4,,3.17E-01,1.77E-01,1.62E-01,,,,,
5,,4.72E-02,2.27E-01,5.00E-01,,,,,
