TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
 ,,,,,,,,,
COLSIZE:,0.01,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,61.4387,50.2317,30.6715,18.4054,,60.29148,35.11164,20.13488,12.07088
2,60.9149,31.8124,17.8534,10.6332,,,,,
3,59.8514,30.9281,17.4092,10.4731,,,,,
4,59.2939,31.4761,17.3146,10.4101,,,,,
5,59.9585,31.1099,17.4257,10.4326,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.872,7.8151,4.1567,2.5739,,13.3614,7.01868,3.89974,2.40544
2,14.291,7.3427,4.177,2.5424,,,,,
3,12.978,6.5004,3.7318,2.3228,,,,,
4,12.64,6.9031,3.7144,2.2936,,,,,
5,13.026,6.5321,3.7188,2.2945,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,47.1204,42.008,26.1462,15.5691,,46.49166,27.6401,15.9027,9.390862
2,46.1885,24.0085,13.3377,7.82784,,,,,
3,46.4373,23.9953,13.3501,7.89279,,,,,
4,46.2053,24.0833,13.2751,7.82066,,,,,
5,46.5068,24.1054,13.4044,7.84392,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.75E+07,2.14E+07,3.50E+07,5.83E+07,,,,,
2,1.76E+07,3.38E+07,6.01E+07,1.01E+08,,,,,
3,1.79E+07,3.47E+07,6.17E+07,1.03E+08,,,,,
4,1.81E+07,3.41E+07,6.20E+07,1.03E+08,,,,,
5,1.79E+07,3.45E+07,6.16E+07,1.03E+08,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,0.013619,0.013619,0.01362,0.013646,,,,,
2,0.015663,0.015664,0.015663,0.015661,,,,,
3,0.014551,0.014567,0.014566,0.014579,,,,,
4,0.029571,0.029571,0.029571,0.029634,,,,,
5,0.012352,0.012352,0.012368,0.012365,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,60.5974,31.7218,17.8194,10.6453,,60.19906,31.2428,17.53858,10.51682
2,60.7113,31.713,17.7852,10.6263,,,,,
3,60.1561,30.9133,17.3723,10.4639,,,,,
4,60.1899,30.9765,17.3537,10.4126,,,,,
5,59.3406,30.8894,17.3623,10.436,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.903,7.3098,4.1675,2.5407,,13.2066,6.87086,3.9026,2.4046
2,13.903,7.4642,4.1768,2.5638,,,,,
3,12.832,6.5377,3.7251,2.3204,,,,,
4,12.764,6.5097,3.7153,2.2974,,,,,
5,12.631,6.5329,3.7283,2.3007,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.2846,23.8888,13.3127,7.82364,,46.56988,23.94808,13.31074,7.837548
2,46.3809,23.8851,13.2802,7.81001,,,,,
3,46.8902,23.9894,13.3264,7.86964,,,,,
4,47.0029,24.0471,13.3125,7.8173,,,,,
5,46.2908,23.93,13.3219,7.86715,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.38E+07,6.03E+07,1.01E+08,,,,,
2,1.77E+07,3.39E+07,6.04E+07,1.01E+08,,,,,
3,1.78E+07,3.47E+07,6.18E+07,1.03E+08,,,,,
4,1.78E+07,3.47E+07,6.19E+07,1.03E+08,,,,,
5,1.81E+07,3.48E+07,6.18E+07,1.03E+08,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0098208,0.0098555,0.0098238,0.0098615,,,,,
2,0.011161,0.011162,0.011207,0.011215,,,,,
3,0.039484,0.039485,0.039485,0.039537,,,,,
4,0.013758,0.013758,0.013758,0.013829,,,,,
5,0.038946,0.03895,0.038949,0.038964,,,,,
COLSIZE:,0.001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,60.6846,32.022,17.835,10.6965,,60.10156,31.55268,17.57798,10.5505
2,59.2321,31.0284,17.2615,10.4045,,,,,
3,59.256,30.8862,17.2815,10.3859,,,,,
4,60.8793,31.8091,17.7812,10.6507,,,,,
5,60.4558,32.0177,17.7307,10.6149,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.032,7.5822,4.1799,2.556,,13.451,7.20756,3.99838,2.45488
2,12.63,6.7975,3.7206,2.2963,,,,,
3,12.65,6.6017,3.7316,2.3016,,,,,
4,14.118,7.39,4.174,2.5316,,,,,
5,13.825,7.6664,4.1858,2.5889,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.2115,23.9664,13.3055,7.85388,,46.21648,24.03802,13.27,7.813352
2,46.1756,24.0768,13.2533,7.81264,,,,,
3,46.1845,23.9293,13.25,7.79697,,,,,
4,46.3113,24.0328,13.2884,7.81562,,,,,
5,46.1995,24.1848,13.2528,7.78765,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.35E+07,6.02E+07,1.00E+08,,,,,
2,1.81E+07,3.46E+07,6.22E+07,1.03E+08,,,,,
3,1.81E+07,3.48E+07,6.21E+07,1.03E+08,,,,,
4,1.76E+07,3.38E+07,6.04E+07,1.01E+08,,,,,
5,1.78E+07,3.35E+07,6.06E+07,1.01E+08,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,6.26E-01,2.30E-01,4.80E-02,,,,,
2,9.23E-01,8.94E-02,5.35E-01,1.45E-01,,,,,
3,,5.24E-01,4.47E-01,2.28E-01,,,,,
4,9.69E-01,2.59E-02,9.46E-01,2.57E-01,,,,,
5,,3.24E-01,9.03E-01,8.87E-01,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,60.5452,31.539,17.7986,10.6573,,60.08816,31.27624,17.63844,10.5526
2,59.5986,30.9322,17.3506,10.4733,,,,,
3,59.2351,30.7466,17.2993,10.4082,,,,,
4,60.5345,31.6546,17.7914,10.6144,,,,,
5,60.5274,31.5088,17.9523,10.6098,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.898,7.3073,4.2328,2.5523,,13.3788,6.99058,4.01336,2.45906
2,12.679,6.5141,3.7125,2.3206,,,,,
3,12.615,6.5237,3.7306,2.301,,,,,
4,13.809,7.322,4.1918,2.5364,,,,,
5,13.893,7.2858,4.1991,2.585,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.1923,23.7497,13.2854,7.82996,,46.28,23.83544,13.31912,7.833126
2,46.4977,23.9916,13.3086,7.90112,,,,,
3,46.2034,23.8329,13.2529,7.83581,,,,,
4,46.3066,23.8752,13.2784,7.80904,,,,,
5,46.2,23.7278,13.4703,7.7897,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.40E+07,6.03E+07,1.01E+08,,,,,
2,1.80E+07,3.47E+07,6.19E+07,1.03E+08,,,,,
3,1.81E+07,3.49E+07,6.21E+07,1.03E+08,,,,,
4,1.77E+07,3.39E+07,6.04E+07,1.01E+08,,,,,
5,1.77E+07,3.41E+07,5.98E+07,1.01E+08,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,4.98E-01,7.00E-01,7.32E-01,,,,,
2,,9.68E-01,4.98E-01,0.00012663,,,,,
3,,8.15E-01,3.49E-01,7.69E-02,,,,,
4,,7.75E-01,4.66E-01,1.08E-01,,,,,
5,4.86E-01,4.94E-01,7.52E-01,9.38E-01,,,,,
COLSIZE:,0.0001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,60.531,32.0356,17.81,10.6566,,60.41676,31.81314,17.68544,10.59522
2,60.6217,31.8395,17.75,10.6214,,,,,
3,60.7252,32.0595,17.8265,10.6676,,,,,
4,59.4235,31.4054,17.3072,10.4298,,,,,
5,60.7824,31.7257,17.7335,10.6007,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.904,7.7218,4.2259,2.544,,13.6998,7.44292,4.1139,2.49856
2,13.947,7.5782,4.1791,2.5377,,,,,
3,13.917,7.5943,4.2271,2.5344,,,,,
