TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
5,14.073,8.6536,4.5957,2.4487,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,40.9373,25.759,12.7297,7.90538,,40.62584,25.61082,13.30582,8.15359
2,40.5699,25.2974,12.9199,7.90303,,,,,
3,40.5287,25.6547,14.8054,9.51509,,,,,
4,40.5585,26.0508,12.637,7.94401,,,,,
5,40.5348,25.2922,13.4371,7.50044,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.93E+07,2.94E+07,5.81E+07,9.32E+07,,,,,
2,1.99E+07,3.20E+07,6.09E+07,9.64E+07,,,,,
3,1.99E+07,3.18E+07,5.25E+07,7.99E+07,,,,,
4,1.99E+07,3.12E+07,6.20E+07,9.65E+07,,,,,
5,1.95E+07,2.99E+07,5.51E+07,1.00E+08,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0091309,0.0091309,0.0091309,0.0091309,,,,,
2,0.0098662,0.0098662,0.0098662,0.0098662,,,,,
3,0.008992,0.008992,0.008992,0.008992,,,,,
4,0.0086394,0.0086394,0.0086394,0.0086394,,,,,
5,0.0092177,0.0092177,0.0092177,0.0092177,,,,,
COLSIZE:,0.0001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,56.038,34.0556,17.55614,10.771616
1,56.635,35.5296,18.9382,12.2042,,,,,
2,55.3258,31.33,16.4684,10.6156,,,,,
3,56.8563,35.8212,17.9353,10.0491,,,,,
4,56.6864,36.5256,17.7327,11.0152,,,,,
5,54.6865,31.0716,16.7061,9.97398,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,15.027,11.178,4.7391,2.842,,14.4496,9.59638,4.2497,2.4782
2,13.651,7.0467,3.7136,2.1871,,,,,
3,15.127,11.617,4.5422,2.4873,,,,,
4,15,11.134,4.4612,2.7274,,,,,
5,13.443,7.0062,3.7924,2.1472,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,41.1467,24.5429,13.7375,9.32968,,41.13096,24.08214,12.7289,7.994512
2,41.2132,23.2775,12.1888,8.08936,,,,,
3,41.2958,25.2585,12.7085,7.06615,,,,,
4,41.2129,24.1853,12.6589,8.01936,,,,,
5,40.7862,23.1465,12.3508,7.46801,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.90E+07,3.02E+07,5.67E+07,8.80E+07,,,,,
2,1.94E+07,3.43E+07,6.52E+07,1.01E+08,,,,,
3,1.89E+07,3.00E+07,5.99E+07,1.07E+08,,,,,
4,1.89E+07,2.94E+07,6.06E+07,9.75E+07,,,,,
5,1.96E+07,3.46E+07,6.43E+07,1.08E+08,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00028195,0.00026109,0.00027501,0.00027906,,,,,
2,0.00024768,0.0002467,0.00025069,0.00025,,,,,
3,0.00027245,0.00024121,0.00027164,0.00027067,,,,,
4,0.00029089,0.00027525,0.00028971,0.000284,,,,,
5,0.00026849,0.00026868,0.00026949,0.00027011,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,55.9628,34.7947,21.2979,12.133,,57.5362,33.7435,19.10258,10.84084
2,54.2186,31.4286,19.2975,10.2428,,,,,
3,67.5327,35.6695,17.6584,10.679,,,,,
4,55.8585,35.8757,18.4251,11.0158,,,,,
5,54.1084,30.949,18.834,10.1336,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.464,10.124,5.2361,2.826,,13.947,8.82706,4.53026,2.41598
2,12.981,6.7148,4.2519,2.0431,,,,,
3,14.81,9.9884,4.4266,2.5722,,,,,
4,14.578,10.573,4.43,2.5855,,,,,
5,12.902,6.7351,4.3067,2.0531,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,40.902,22.31,14.5384,8.19715,,42.99836,22.79808,13.24698,7.499862
2,40.6483,23.1931,13.5923,7.41474,,,,,
3,52.1386,23.2519,12.0813,7.28895,,,,,
4,40.6722,22.4835,12.7411,7.40491,,,,,
5,40.6307,22.7519,13.2818,7.19356,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.92E+07,3.09E+07,5.04E+07,8.85E+07,,,,,
2,1.98E+07,3.42E+07,5.56E+07,1.05E+08,,,,,
3,1.59E+07,3.01E+07,6.08E+07,1.01E+08,,,,,
4,1.92E+07,2.99E+07,5.83E+07,9.75E+07,,,,,
5,1.98E+07,3.47E+07,5.70E+07,1.06E+08,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00028838,0.00028838,0.00028838,0.00028838,,,,,
2,0.00027066,0.00027066,0.00027066,0.00027066,,,,,
3,0.0002627,0.0002627,0.0002627,0.0002627,,,,,
4,0.00027839,0.00027839,0.00027839,0.00027839,,,,,
5,0.00025881,0.00025881,0.00025881,0.00025881,,,,,
COLSIZE:,0.00001,,,,,,,,
PADDING,,,,,,,,,
