SINGLE_NAIVE
SINGLE_MERGED
SINGLE_WITH_MERGED_BATCH
21.3005,20.791,20.4294,22.1504,21.279,21.5873,22.0352,21.3125,21.336,22.5785,22.002,21.6728,22.1472,21.5377,22.6494
11.2314,10.7893,11.4201,11.8084,11.3731,12.2541,11.7899,11.3021,11.9826,11.7951,11.365,11.9176,11.6086,11.6102,13.0568
6.03385,5.78925,5.78353,6.21012,5.99245,6.50334,6.20701,6.05039,6.0617,6.27972,6.11439,6.06785,6.16337,6.08395,7.05536
6.67879,6.62928,4.39909,6.87508,6.5544,4.4696,6.70044,6.71685,4.49736,6.65791,6.63458,4.50164,6.81787,6.71986,4.519

