SINGLE_NAIVE
SINGLE_MERGED
SINGLE_WITH_MERGED_BATCH
21.2858,20.4257,21.3879,21.4158,20.4476,21.5588,21.4298,20.2462,21.1518,21.268,20.3606,21.5753,21.2978,20.3613,21.5735
10.9162,10.4319,11.5814,10.9818,10.5227,11.7395,10.9843,10.3385,11.4328,10.9143,10.4956,11.8335,10.941,10.4904,11.7735
5.88703,5.57663,5.96033,5.75352,5.53128,6.17373,5.73599,5.4412,5.82671,5.76852,5.51281,6.16738,5.73217,5.51777,6.15845
5.14645,5.04052,4.43615,5.11462,5.16181,4.42146,5.11498,4.96623,4.40962,5.11527,5.00191,4.40953,5.09735,5.03489,4.43616

