SINGLE_NAIVE
SINGLE_MERGED
SINGLE_WITH_MERGED_BATCH
22.9701,22.0718,22.6098,22.8656,21.9917,22.4136,22.7627,22.1704,22.8115,22.914,22.2319,22.6614,23.0697,22.1485,22.4571
11.7664,11.316,12.5952,11.7169,11.2445,12.4278,11.689,11.4311,12.8655,11.7485,11.3323,12.6244,11.7938,11.2737,12.4703
6.34504,6.01659,6.49398,6.22642,5.9394,6.35145,6.18999,6.07156,6.70205,6.24296,5.99532,6.4908,6.21404,6.00745,6.35938
5.44168,5.34506,4.53007,5.43543,5.37047,4.49441,5.45644,5.3539,4.50728,5.40315,5.32782,4.5338,5.42593,5.32585,4.5455

