No of elements in stream : 33554432
Size of the sketch: 8 by 211
Experimenting with single table 
Experimenting with batch 
	No thr.: 1	time: 21.2543	htime:1.94876	wtime:19.1285 	through.: 1.57871e+06	err:0.0146417	top_item(id:0	real:27913659	query:27913659)
	No thr.: 2	time: 12.191	htime:1.2553	wtime:10.848 	through.: 2.75238e+06	err:0.0146417	top_item(id:0	real:27913659	query:27913009)
	No thr.: 4	time: 6.39656	htime:0.833661	wtime:5.50247 	through.: 5.2457e+06	err:0.0146417	top_item(id:0	real:27913659	query:27913659)
3.9163,1
7.17271,8.13863
10.281,inf
13.3256,inf
1.76841,inf
1.49841,inf
1.44446,1
1.36882,1
1.38207,1
1.74205,inf
1.39932,inf
1.02929,1.80144e+16
1,1
1.1554,1
1,1
1.31099,1
1.39381,1
1.31421,1
1.36816,1
1.38257,1
1.34177,inf
1.36475,1
1.37398,1
1.33742,1
1.3417,1
1.34112,1
1.38574,1
1.35342,1
1.39753,1
1.3286,1
1.35632,1
1.36522,1
1.33406,1
1.37295,1
1.34994,1
1.31331,1
1.35527,1
1.35015,1
1.35803,1
1.36946,1
1.35144,1
1.38525,1
1.34363,1
1.38915,1
1.3233,1
1.34209,1
1.3689,1
1.36596,1
1.38117,1
1.33163,1
1.38386,1
1.33548,1
1.37511,1
1.34843,1
1.3722,1
1.33939,1
1.36228,1
1.32538,1
1.33277,1
1.36339,1
1.35937,inf
1.39771,1
1.31077,1
1.38039,1
1.35039,1
1.37088,1
1.3502,1
1.41119,1
1.33883,1
1.35953,1
1.38021,1
1.32387,1
1.36887,1
1.34719,1
1.3711,1
1.37545,1
1.35739,1
1.33304,1
1.36459,1
1.35595,1
1.34076,1
1.3701,1
1.34482,1
1.36045,1.58232
1.34831,1
1.36219,1
1.38829,1
1.35531,1
1.37721,1
1.34194,1
1.36239,1
1.40183,1
1.31353,1
1.37338,1
1.35957,1
1.35442,1
1.35627,1
1.33638,1
1.38988,1
1.36682,1
1.38793,1
1.35281,1
1.32864,1
1.33545,1
1.31518,1
1.36239,1
1.32275,1
1.38596,1
1.31143,1
1.37196,1
1.33414,1
1.37282,1
1.3434,1
1.37346,1
1.31602,inf
1.34676,1
1.37391,1
1.3194,1
1.38868,1
1.37383,1
1.34858,1
1.35934,1
1.34947,1.54278
1.39233,1
1.30617,1
1.37859,1
1.34592,1
1.36435,1
1.37223,1
1.33706,1
1.38429,1
1.34152,1.50466
1.33013,1
1.39427,1
1.30379,1
1.35821,1
1.34289,1
1.34828,1
1.38032,1
1.37021,1
1.3081,1
1.38727,1
1.31921,1
1.39632,1
1.32782,1
1.39754,1.49746
1.34297,1
1.36496,1
1.33113,1
1.35893,1
1.38202,1
1.35831,1
1.35831,1
1.32589,1
1.38053,1
1.34281,1
1.33891,1
1.36042,1
1.3679,1
1.29582,1
1.37668,1
1.33973,1
1.36549,1
1.35587,1
1.34406,1
1.38589,1
1.36183,1
1.35889,1
1.33486,1
1.34846,1
1.34761,1
1.37279,1
1.33031,1
1.34527,1
1.39733,1
1.35027,1
1.35362,1
1.37429,1
1.36185,1
1.36945,1
1.37274,1
1.35397,1.50596
1.3657,1
1.34057,1
1.4188,1
1.43211,1.5192
1.45256,1
1.4617,1
1.40653,1
1.47951,1
1.41269,1
1.47018,1
1.4281,1
1.42481,1
1.42138,1
1.4259,1
1.45845,1
1.4504,1
1.45971,1
1.44331,1
1.44158,1
1.42293,1
1.4574,1
1.47623,1.54109
1.44999,1
1.48701,1
1.40688,1
1.42528,1
1.47126,1
1.45888,1
1.45214,1
1.47582,1
1.45472,1.5047
1.4702,1
1.42338,1
1.4556,1
1.48115,1
1.45608,1
1.4263,1
1.48433,1
1.46527,1
1.37755,1
1.33421,1
1.34412,1
1.36432,1
1.3327,1
1.35025,1
1.36421,1
1.36161,1
1.33744,1
1.30939,1
1.36298,1
1.35768,1
1.37866,1
1.35347,1
1.34966,1
1.30772,1
1.38237,1
1.35188,1
1.37447,1
1.44871,1
1.37032,1
1.41373,1
1.45496,1
1.38966,1
1.39032,1
1.43258,1
1.42544,1
1.37736,1
1.41353,1
1.38647,1
1.45909,1
1.36847,1.58973
1.39333,1
1.42843,1
1.44968,1
1.43352,1
1.4201,1
1.34474,1
1.4254,1
1.37276,1
1.43037,1
1.40153,1
1.41743,1
1.41283,1
1.34296,1
1.4032,1
1.40548,1
1.43413,1
1.36488,1
1.44588,1
1.39428,1
1.39647,1
1.42739,1
1.42739,1
1.43415,1
1.42298,1
1.34503,1
1.39345,1
1.34903,1.51198
1.36363,1
1.33937,1
1.38101,1
1.32488,1
1.40071,1
1.33131,1
1.39007,1
1.31401,1
1.37036,1
1.352,1
1.35576,1
1.35793,1
1.35448,1
1.31452,1.49129
1.39919,inf
1.27993,1
1.27001,1
1.2771,1
1.34559,1
1.30717,1
