1,1
3.00783,5.46057
7.90435,6.26241
13.9489,7.83711
15,7.33367
27.8451,3.96485
6.08651,2.22774
5.36025,2.15198
4.64187,2.13629
4.61096,2.11839
3.94686,1.71528
4.10723,1.78639
3.01569,1.82385
4.26478,1.80836
3.88783,1.86034
4.04433,1.67014
3.83019,1.28827
3.53097,1.41581
3.46187,1.41154
3.62302,1.39953
3.52097,1.31151
3.08782,1.33923
3.92308,1.31543
3.42333,1.44027
3.87619,1.58995
3.72979,1.60975
4.2112,1.69829
3.78505,1.61893
3.89952,1.76663
3.64399,1.58178
3.75174,1.59816
4.05679,1.60726
3.94686,1.65371
4.2112,1.59077
3.89952,1.62144
4.31948,1.67363
3.89952,1.61558
4.22449,1.58831
3.78505,1.63918
4.00733,1.66493
4.15869,1.64599
4.03194,1.65113
3.85308,1.58668
3.77389,1.63748
3.89952,1.60643
4.03194,1.65113
3.86461,1.5323
3.74074,1.65285
4.23785,1.64003
3.97087,1.64685
4.33333,1.6307
3.83019,1.62564
4.00733,1.66667
3.78505,1.61308
4.12,1.64003
3.91127,1.38209
3.57143,1.5624
3.60225,1.38764
3.89952,1.61141
4.03194,1.61391
3.59193,1.60063
4.00733,1.6307
3.87619,1.61391
4.05679,1.61391
4.03194,1.67276
4.08189,1.63493
3.69725,1.61642
3.99512,1.57367
4.04433,1.62564
3.72979,1.62986
3.71889,1.60726
3.97087,1.64599
4.06931,1.58016
4.29199,1.6307
3.88783,1.61391
4.08189,1.66754
4.00733,1.63918
3.66515,1.6307
4.00733,1.65113
4.01961,1.64514
3.85308,1.64258
4.09453,1.57935
4.31948,1.67276
3.89952,1.6307
3.64399,1.61391
4.00733,1.55202
4.03194,1.63918
4.22449,1.65715
4.06931,1.6248
4.05679,1.58423
3.74074,1.61893
4.06931,1.65974
3.72979,1.60063
4.14573,1.65199
3.77389,1.57125
3.99512,1.61725
3.87619,1.62144
3.6758,1.61642
3.84161,1.6056
3.98297,1.62901
3.87619,1.62817
3.95884,1.64173
4.10723,1.69208
3.92308,1.61475
3.83019,1.61893
3.58166,1.59651
4.14573,1.64429
3.98297,1.58831
4.06931,1.64771
4.18481,1.64429
4.22449,1.6684
4.27835,1.55123
4.25128,1.62986
4.23785,1.65027
4.17172,1.6307
3.89952,1.61725
2.35738,1.58178
3.74074,1.61976
4.23785,1.66754
3.69725,1.59981
4.05679,1.60146
3.72979,1.62312
3.92308,1.6056
3.85308,1.61558
3.99512,1.58097
3.84161,1.60809
4.06931,1.64771
3.71889,1.62733
3.99512,1.59981
4.04433,1.60063
4.10723,1.64003
4.04433,1.63324
4.27835,1.62901
3.84161,1.58995
3.94686,1.64343
3.71889,1.61308
3.83019,1.59981
3.98297,1.54173
4.29199,1.66147
4.23785,1.6206
3.98297,1.65285
3.89952,1.63918
3.85308,1.57125
3.89952,1.62901
3.6865,1.60726
4.09453,1.65888
4.08189,1.56803
4.08189,1.63918
4.08189,1.61976
3.99512,1.63833
4.26478,1.63918
2.71014,1.60892
4.09453,1.60311
4.40369,1.66667
4.40369,1.63408
3.64399,1.58831
3.92308,1.64514
3.92308,1.61893
4.14573,1.64942
3.79625,1.61141
3.85308,1.63239
3.80751,1.63578
3.77389,1.61141
4.06931,1.62901
2.36289,1.54726
3.91127,1.59405
4.25128,1.62901
4.13283,1.64088
3.72979,1.58995
3.86461,1.64514
3.95884,1.61475
4.01961,1.60311
4.58038,1.60229
3.91127,1.63324
4.14573,1.6632
3.98297,1.60726
4.15869,1.64856
4.25128,1.41509
3.92308,1.62817
4.23785,1.65974
3.75174,1.58913
4.36126,1.65801
3.83019,1.62228
4.03194,1.64258
4.01961,1.63578
4.41799,1.61224
3.92308,1.65199
3.93494,1.62564
3.93494,1.60975
3.92308,1.61475
4.34726,1.5826
4.04433,1.66233
4.09453,1.65113
3.75174,1.62564
3.78505,1.64258
4.13283,1.65457
4.26478,1.63748
3.94686,1.6606
3.91127,1.61308
3.4814,1.59077
4.25128,1.6606
3.62302,1.57286
3.88783,1.65199
3.89952,1.59323
3.93494,1.64856
3.78505,1.63578
3.92308,1.62144
3.53097,1.56
3.72979,1.64343
3.98297,1.64003
4.09453,1.60643
3.85308,1.63578
4.19797,1.58913
3.83019,1.60477
4.15869,1.64088
4.17172,1.66754
3.87619,1.60477
3.84161,1.60477
4.15869,1.6658
4.03194,1.62817
4.00733,1.49985
4.01961,1.63324
3.92308,1.61976
3.99512,1.6206
4.10723,1.65199
3.85308,1.59077
3.91127,1.61558
4.13283,1.65199
3.95884,1.63155
4.22449,1.56481
4.01961,1.64514
3.76279,1.61141
3.95884,1.61642
4.22449,1.63155
3.81882,1.60146
4.06931,1.67014
3.80751,1.63748
3.74074,1.59487
4.09453,1.41154
4.08189,1.64258
3.62302,1.65027
4.04433,1.63155
3.86461,1.54964
3.94686,1.63493
3.98297,1.64514
3.80751,1.61976
3.87619,1.61475
4.64187,1.61308
4.13283,1.66407
3.78505,1.61893
4.09453,1.65629
4.06931,1.57772
4.34726,1.65888
4.18481,1.66493
4.04433,1.62228
3.87619,1.5576
3.79625,1.62648
3.95884,1.65285
3.72979,1.64942
4.03194,1.61893
4.37533,1.62228
3.6865,1.65027
4.04433,1.62986
3.93494,1.64429
4.19797,1.61058
4.00733,1.61976
4.04433,1.65113
4.22449,1.60394
4.12,1.45932
3.89952,1.63918
3.98297,1.63918
4.04433,1.6248
