1,1
4.15869,5.395
7.8658,2.85687
7.53333,2.96707
7.71489,2.9961
7.56904,3.01372
7.60504,3.00783
7.42798,2.99805
7.8658,3.33898
7.7897,3.2314
7.75214,1.441
3.6758,1.16834
3.05545,1.08501
3.6865,1.48997
3.79625,1.51752
3.6758,1.52606
4.12,1.52528
3.97087,1.54647
4.34726,1.44976
3.60225,1.52684
4.43236,1.57286
3.62302,1.52217
4.40369,1.53152
3.78505,1.51752
4.19797,1.53779
4.13283,1.52996
4.55014,1.52606
3.5011,1.51907
4.25128,1.53622
3.79625,1.53152
3.98297,1.52996
4.58038,1.50827
4.3057,1.57206
3.6758,1.51365
4.44681,1.55202
3.63348,1.47942
3.98297,1.52996
3.99512,1.52062
4.27835,1.56
3.69725,1.5284
4.36126,1.54885
3.66515,1.52918
4.23785,1.56
3.78505,1.42582
4.13283,1.44537
3.55111,1.40164
4.43236,1.47194
3.85308,1.5608
4.3057,1.59816
3.74074,1.58586
4.70474,1.62396
3.71889,1.58913
4.29199,1.29919
3.52097,1.53701
5.07715,1.4287
3.85308,1.60146
4.56522,1.6248
3.79625,1.59241
4.23785,1.58995
4.33333,1.61058
4.44681,1.59241
3.66515,1.59405
3.84161,1.58504
3.81882,1.59241
3.84161,1.57367
4.10723,1.6056
3.85308,1.60063
4.13283,1.59487
3.70805,1.60477
4.09453,1.53074
4.13283,1.61809
3.72979,1.59898
3.99512,1.59487
3.60225,1.56883
4.50538,1.61642
3.98297,1.59816
4.36126,1.6056
4.18481,1.61308
3.72979,1.60643
4.37533,1.61141
4.37533,1.60394
4.52022,1.61058
4.3057,1.56481
4.55014,1.60726
3.99512,1.59077
4.27835,1.6248
3.63348,1.54647
4.25128,1.56722
4.13283,1.58504
4.62637,1.61893
4.08189,1.61058
3.72979,1.44756
3.75174,1.58749
4.22449,1.59981
3.94686,1.59981
4.3057,1.53622
4.3057,1.59487
4.2112,1.60229
4.27835,1.60477
4.05679,1.57529
3.87619,1.58097
3.99512,1.59898
4.03194,1.58831
4.44681,1.59158
4.13283,1.51829
4.37533,1.60892
4.00733,1.61141
4.09453,1.59405
4.15869,1.5608
3.6865,1.57125
4.50538,1.62144
3.94686,1.59158
4.58038,1.63833
1.8764,1.56401
4.31948,1.58586
3.55111,1.56964
4.55014,1.62817
3.81882,1.56803
4.59563,1.62901
3.87619,1.60726
4.36126,1.6056
4.17172,1.53074
3.95884,1.5826
3.86461,1.59898
4.00733,1.59651
3.70805,1.5152
4.49062,1.61058
4.43236,1.60477
4.58038,1.61809
4.04433,1.60146
3.98297,1.57691
4.06931,1.59569
4.05679,1.60975
3.70805,1.59405
4.13283,1.5624
3.85308,1.5826
4.56522,1.6056
4.26478,1.60726
3.89952,1.58913
3.62302,1.60394
4.04433,1.59241
3.93494,1.58913
4.70474,1.61475
3.81882,1.55282
4.46133,1.60394
4.15869,1.60063
4.55014,1.62312
3.86461,1.54806
4.52022,1.62228
3.91127,1.60063
4.53514,1.60229
4.2112,1.59816
4.46133,1.58178
3.99512,1.6056
4.12,1.59158
4.05679,1.59734
4.36126,1.59898
3.86461,1.58423
4.76901,1.60975
4.10723,1.60146
4.52022,1.61391
4.08189,1.60726
4.43236,1.61976
3.95884,1.58586
4.59563,1.62228
3.65455,1.56883
4.50538,1.62733
3.80751,1.59241
4.13283,1.59077
4.19797,1.55362
4.17172,1.59158
