SINGLE_NAIVE
SINGLE_MERGED
SINGLE_WITH_MERGED_BATCH
21.6394,20.3482,21.2695,21.6532,20.2946,21.2463,21.4992,20.3388,21.2467,21.5761,20.3147,21.2307,21.6558,20.3277,21.2466
11.2216,10.3674,11.4517,11.0752,10.3688,11.4352,11.0702,10.3799,11.455,11.0353,10.3642,11.4309,11.0699,10.3706,11.4557
6.07901,5.79309,5.85674,5.84357,5.53434,5.86073,5.79622,5.51721,5.84594,5.78815,5.51715,5.83216,5.80097,5.52633,5.86004
5.42229,5.04732,4.40679,5.15573,5.62659,4.39937,5.13381,5.01866,4.42005,5.13891,5.01897,4.43161,5.1445,5.01483,4.40422

