SINGLE_NAIVE
SINGLE_MERGED
SINGLE_WITH_MERGED_BATCH
22.7133,22.029,22.4903,23.0462,22.0522,22.4783,22.8254,22.0606,22.4898,22.8752,22.0297,22.4782,22.8498,22.0569,22.4656
11.6817,11.2736,12.4621,11.7874,11.2779,12.4928,11.7214,11.288,12.5005,11.7277,11.2839,12.4728,11.7328,11.2883,12.4847
6.16244,6.02642,6.3806,6.17479,5.99532,6.37826,6.21,5.98898,6.3994,6.23475,6.02937,6.4029,6.22415,5.96831,6.38353
5.42932,5.37291,4.57828,5.38089,5.30519,4.60135,5.51995,5.314,4.5847,5.38987,5.30345,4.60998,5.38599,5.30147,4.59539

