TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
5,1.7534,1.183,0.7644,0.41351,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,18.5718,10.2762,5.21517,3.35899,,18.54206,10.2424,5.181118,3.316706
2,18.4489,10.2128,5.16279,3.32429,,,,,
3,18.5356,10.2028,5.14823,3.26845,,,,,
4,18.6286,10.2866,5.20216,3.32643,,,,,
5,18.5254,10.2336,5.17724,3.30537,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.69E+06,3.06E+06,5.99E+06,9.12E+06,,,,,
2,1.69E+06,3.08E+06,6.05E+06,9.22E+06,,,,,
3,1.64E+06,2.95E+06,5.67E+06,8.98E+06,,,,,
4,1.63E+06,2.92E+06,5.62E+06,8.83E+06,,,,,
5,1.64E+06,2.91E+06,5.57E+06,8.84E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0086901,0.0086901,0.0086901,0.0088542,,,,,
2,0.007981,0.007981,0.007981,0.0081735,,,,,
3,0.0094913,0.0094913,0.0094913,0.0097693,,,,,
4,0.0084761,0.0084761,0.0084761,0.0088297,,,,,
5,0.008746,0.008746,0.008746,0.0090268,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,19.8364,10.9337,5.54218,3.65671,,19.87634,10.93634,5.564338,3.640908
2,19.9207,10.9539,5.56791,3.63279,,,,,
3,19.8981,10.9342,5.57929,3.63548,,,,,
4,19.8241,10.947,5.57329,3.65015,,,,,
5,19.9024,10.9129,5.55902,3.62941,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1287,0.57735,0.30013,0.24968,,1.13444,0.576838,0.302144,0.248132
2,1.139,0.57458,0.30257,0.2469,,,,,
3,1.1411,0.57534,0.3016,0.24812,,,,,
4,1.1271,0.57854,0.30189,0.2482,,,,,
5,1.1363,0.57838,0.30453,0.24776,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,18.5298,10.2609,5.17599,3.35987,,18.56382,10.26468,5.19556,3.346
2,18.604,10.286,5.19925,3.3387,,,,,
3,18.5792,10.2627,5.21049,3.34219,,,,,
4,18.5186,10.2757,5.20397,3.35361,,,,,
5,18.5875,10.2381,5.1881,3.33563,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.69E+06,3.07E+06,6.05E+06,9.18E+06,,,,,
2,1.68E+06,3.06E+06,6.03E+06,9.24E+06,,,,,
3,1.69E+06,3.07E+06,6.01E+06,9.23E+06,,,,,
4,1.69E+06,3.07E+06,6.02E+06,9.19E+06,,,,,
5,1.69E+06,3.07E+06,6.04E+06,9.25E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0092458,0.0092458,0.0092453,0.009323,,,,,
2,0.0075871,0.0075871,0.0075871,0.0077737,,,,,
3,0.0080555,0.0080555,0.0080555,0.0082559,,,,,
4,0.0087856,0.0087856,0.0087856,0.0089304,,,,,
5,0.0095251,0.0095251,0.0095251,0.0096405,,,,,
COLSIZE:,0.0001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.3409,9.64303,4.8939,3.29684,,17.62016,9.828574,5.006086,3.36205
2,17.599,9.787,4.95087,3.3586,,,,,
3,17.4742,9.72151,4.9539,3.34494,,,,,
4,17.6111,9.78913,4.97098,3.37984,,,,,
5,18.0756,10.2022,5.26078,3.43003,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.116,0.56953,0.29944,0.2412,,1.22466,0.661194,0.35902,0.265618
2,1.1167,0.56838,0.29774,0.24084,,,,,
3,1.1179,0.57157,0.29886,0.24233,,,,,
4,1.1177,0.56989,0.29964,0.24248,,,,,
5,1.655,1.0266,0.59942,0.36124,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.0459,8.97795,4.52666,3.01926,,16.21638,9.070978,4.581724,3.05956
2,16.3033,9.1225,4.58692,3.08282,,,,,
3,16.1768,9.05374,4.58836,3.06751,,,,,
4,16.3142,9.12255,4.60451,3.1,,,,,
5,16.2417,9.07815,4.60217,3.02821,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.93E+06,3.48E+06,6.86E+06,1.02E+07,,,,,
2,1.91E+06,3.43E+06,6.78E+06,9.99E+06,,,,,
3,1.92E+06,3.45E+06,6.77E+06,1.00E+07,,,,,
4,1.91E+06,3.43E+06,6.75E+06,9.93E+06,,,,,
5,1.86E+06,3.29E+06,6.38E+06,9.78E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0001614,0.00015764,0.0001614,0.00314,,,,,
2,0.000173,0.00017,0.000173,0.0032694,,,,,
3,0.0001975,0.00019615,0.0001975,0.003163,,,,,
4,0.00018807,0.00018387,0.00018807,0.003301,,,,,
5,0.00018727,0.00018643,0.00018727,0.0046587,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.5531,9.74702,4.95755,3.3802,,17.5237,9.737694,4.938426,3.3524
2,17.4514,9.70106,4.88953,3.32854,,,,,
3,17.5547,9.76315,4.95493,3.3577,,,,,
4,17.5108,9.7153,4.92977,3.344,,,,,
5,17.5485,9.76194,4.96035,3.35156,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1379,0.57754,0.30498,0.24056,,1.1302,0.575502,0.304226,0.238566
2,1.129,0.57046,0.30154,0.23609,,,,,
3,1.136,0.57925,0.3067,0.23998,,,,,
4,1.127,0.57468,0.30533,0.23878,,,,,
5,1.1211,0.57558,0.30258,0.23742,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.21,9.05092,4.56952,3.07307,,16.18854,9.044416,4.552108,3.047882
2,16.1178,9.01378,4.50677,3.02896,,,,,
3,16.2128,9.06617,4.56663,3.05045,,,,,
4,16.1784,9.02189,4.54219,3.03982,,,,,
5,16.2237,9.06932,4.57543,3.04711,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.91E+06,3.44E+06,6.77E+06,9.93E+06,,,,,
2,1.92E+06,3.46E+06,6.86E+06,1.01E+07,,,,,
3,1.91E+06,3.44E+06,6.77E+06,9.99E+06,,,,,
4,1.92E+06,3.45E+06,6.81E+06,1.00E+07,,,,,
5,1.91E+06,3.44E+06,6.76E+06,1.00E+07,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.000162,0.000162,0.000162,0.0034214,,,,,
2,0.00019832,0.00019832,0.00019832,0.0036408,,,,,
3,0.0001811,0.0001811,0.0001811,0.0034827,,,,,
4,0.00020697,0.00020697,0.00020697,0.0041823,,,,,
5,0.00015014,0.00015014,0.00015014,0.0036174,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.533,9.73703,4.94263,3.33902,,17.49692,9.721276,4.92407,3.348412
2,17.4838,9.71326,4.91818,3.36218,,,,,
3,17.426,9.70198,4.90648,3.33959,,,,,
4,17.5743,9.74867,4.9345,3.34327,,,,,
5,17.4675,9.70544,4.91856,3.358,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1307,0.57292,0.30325,0.23214,,1.12452,0.572032,0.302336,0.233556
2,1.125,0.57204,0.30286,0.23475,,,,,
3,1.1206,0.5728,0.30135,0.23236,,,,,
4,1.1292,0.57157,0.30162,0.23383,,,,,
5,1.1171,0.57083,0.3026,0.2347,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.2244,9.06664,4.57271,3.05445,,16.19396,9.053452,4.554664,3.06213
2,16.179,9.04724,4.54791,3.07442,,,,,
3,16.1277,9.0344,4.53853,3.05265,,,,,
4,16.2661,9.07972,4.56468,3.05712,,,,,
5,16.1726,9.03926,4.54949,3.07201,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.91E+06,3.45E+06,6.79E+06,1.00E+07,,,,,
2,1.92E+06,3.45E+06,6.82E+06,9.98E+06,,,,,
3,1.93E+06,3.46E+06,6.84E+06,1.00E+07,,,,,
4,1.91E+06,3.44E+06,6.80E+06,1.00E+07,,,,,
5,1.92E+06,3.46E+06,6.82E+06,9.99E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0001994,0.0001994,0.0001994,0.0034763,,,,,
2,0.00017708,0.00017708,0.00017708,0.0034786,,,,,
3,0.00021651,0.00021651,0.00021651,0.0033229,,,,,
4,0.00018434,0.00018434,0.00018434,0.0035842,,,,,
5,0.00018328,0.00018328,0.00018368,0.0036717,,,,,
COLSIZE:,0.00001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.3345,9.48088,4.73043,3.2267,,17.46438,9.597912,4.824042,3.247274
2,17.7354,9.87682,4.99074,3.28549,,,,,
3,17.1543,9.33135,4.66817,3.20515,,,,,
4,17.36,9.44266,4.75202,3.22694,,,,,
5,17.7377,9.85785,4.97885,3.29209,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1266,0.57931,0.30221,0.24473,,1.33946,0.755404,0.420986,0.291128
2,1.6631,1.0257,0.601,0.36041,,,,,
3,1.1246,0.5731,0.29968,0.24519,,,,,
4,1.12,0.57541,0.30104,0.24401,,,,,
5,1.663,1.0235,0.601,0.3613,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.0218,8.80275,4.35966,2.94335,,15.93692,8.744136,4.33723,2.915804
2,15.8845,8.75048,4.32774,2.88064,,,,,
3,15.8434,8.66,4.29982,2.92166,,,,,
4,16.0472,8.77099,4.38338,2.94735,,,,,
5,15.8877,8.73646,4.31555,2.88602,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.94E+06,3.54E+06,7.09E+06,1.04E+07,,,,,
2,1.89E+06,3.40E+06,6.72E+06,1.02E+07,,,,,
3,1.96E+06,3.60E+06,7.19E+06,1.05E+07,,,,,
4,1.93E+06,3.55E+06,7.06E+06,1.04E+07,,,,,
5,1.89E+06,3.40E+06,6.74E+06,1.02E+07,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,2.25E-01,8.10E-01,0.003665,,,,,
2,,3.95E-01,,0.0050576,,,,,
3,,2.22E-01,,0.003448,,,,,
4,,5.67E-01,,0.0035972,,,,,
5,,5.32E-01,,0.0051886,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.3665,9.45826,4.75831,3.22651,,17.59712,9.72766,4.957034,3.28936
2,17.6462,9.8606,5.06648,3.28849,,,,,
3,17.9238,9.99962,5.15685,3.36253,,,,,
4,17.2145,9.37054,4.71108,3.24471,,,,,
5,17.8346,9.94928,5.09245,3.32456,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1269,0.57671,0.3043,0.24153,,1.51736,0.921864,0.553388,0.332244
2,1.7695,1.1516,0.71839,0.3898,,,,,
3,1.7755,1.1514,0.7199,0.39447,,,,,
4,1.1399,0.57811,0.30723,0.24303,,,,,
5,1.775,1.1515,0.71712,0.39239,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.0283,8.76157,4.36896,2.91396,,15.86764,8.683746,4.318162,2.884474
2,15.6642,8.58578,4.26181,2.82509,,,,,
3,15.9374,8.72494,4.35139,2.89198,,,,,
4,15.8618,8.67189,4.31907,2.93179,,,,,
5,15.8465,8.67455,4.28958,2.85955,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.93E+06,3.55E+06,7.05E+06,1.04E+07,,,,,
2,1.90E+06,3.40E+06,6.62E+06,1.02E+07,,,,,
3,1.87E+06,3.36E+06,6.51E+06,9.98E+06,,,,,
4,1.95E+06,3.58E+06,7.12E+06,1.03E+07,,,,,
5,1.88E+06,3.37E+06,6.59E+06,1.01E+07,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0036939,,,,,
2,,,,0.005122,,,,,
3,,,,0.0052552,,,,,
4,,,,0.003859,,,,,
5,,,,0.0052529,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.1927,9.45488,4.71099,3.19821,,,,,
2,17.7129,9.83906,5.02587,3.26286,,,,,
3,17.072,9.27125,4.65509,3.18042,,,,,
4,17.8076,9.88366,5.06654,3.32129,,,,,
5,17.104,9.3207,4.67857,3.20688,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1207,0.57678,0.30361,0.23677,,19.76308,10.88846,5.522546,3.618162
2,1.7526,1.0826,0.6869,0.37723,,,,,
3,1.127,0.57346,0.3,0.2378,,,,,
4,1.754,1.0802,0.68548,0.38306,,,,,
5,1.1149,0.57109,0.30232,0.23565,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.8873,8.77833,4.33917,2.90861,,19.76308,10.88846,5.522546,3.618162
2,15.7729,8.65741,4.27454,2.82965,,,,,
3,15.7602,8.59876,4.28677,2.89226,,,,,
4,15.8658,8.70663,4.31585,2.88239,,,,,
5,15.8019,8.65291,4.30788,2.91666,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.95E+06,3.55E+06,7.12E+06,1.05E+07,,,,,
2,1.89E+06,3.41E+06,6.68E+06,1.03E+07,,,,,
3,1.97E+06,3.62E+06,7.21E+06,1.06E+07,,,,,
4,1.88E+06,3.39E+06,6.62E+06,1.01E+07,,,,,
5,1.96E+06,3.60E+06,7.17E+06,1.05E+07,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0037632,,,,,
2,,,,0.0047235,,,,,
3,,,,0.0038311,,,,,
4,,,,0.00495,,,,,
5,,1.21E-01,,0.0038221,,,,,
