TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
4,1.0564,0.54451,0.28505,0.46799,,,,,
5,1.0612,0.54215,0.27948,0.4652,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.6205,9.98606,5.04994,4.04761,,17.70192,10.009982,5.053944,4.01972
2,17.8087,10.0669,5.06634,4.04946,,,,,
3,17.6816,9.99537,5.05048,4.00476,,,,,
4,17.7002,10.0202,5.08457,3.99705,,,,,
5,17.6986,9.98138,5.01839,3.99972,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.78E+06,3.17E+06,6.24E+06,7.91E+06,,,,,
2,1.77E+06,3.14E+06,6.23E+06,7.91E+06,,,,,
3,1.78E+06,3.16E+06,6.24E+06,7.98E+06,,,,,
4,1.78E+06,3.16E+06,6.20E+06,8.00E+06,,,,,
5,1.78E+06,3.17E+06,6.28E+06,8.00E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0005563,0.0005563,0.00055635,0.0005635,,,,,
2,0.00071237,0.00071237,0.00071237,0.00072285,,,,,
3,0.00092323,0.00092323,0.00092323,0.00092262,,,,,
4,0.00074559,0.00074559,0.00074559,0.00074857,,,,,
5,0.00089059,0.00089059,0.00089059,0.00091319,,,,,
COLSIZE:,0.0001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,16.3256,9.32217,4.69908,3.9947,,16.50426,9.426686,4.75607,4.001986
2,16.5092,9.4394,4.78527,3.94992,,,,,
3,16.5263,9.45515,4.71962,4.00998,,,,,
4,16.5682,9.48678,4.77112,4.04,,,,,
5,16.592,9.42993,4.80526,4.01533,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0341,0.55665,0.28283,0.45785,,1.0372,0.555076,0.284414,0.463074
2,1.0329,0.55483,0.28378,0.46325,,,,,
3,1.037,0.55479,0.2846,0.4635,,,,,
4,1.0402,0.5538,0.283,0.46497,,,,,
5,1.0418,0.55531,0.28786,0.4658,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.1631,8.72597,4.38041,3.80101,,15.3385,8.827724,4.43472,3.806894
2,15.3476,8.83936,4.46459,3.75349,,,,,
3,15.3608,8.85868,4.39853,3.81563,,,,,
4,15.3992,8.88783,4.44988,3.8445,,,,,
5,15.4218,8.82678,4.48019,3.81984,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.06E+06,3.60E+06,7.14E+06,8.40E+06,,,,,
2,2.03E+06,3.55E+06,7.01E+06,8.49E+06,,,,,
3,2.03E+06,3.55E+06,7.11E+06,8.37E+06,,,,,
4,2.03E+06,3.54E+06,7.03E+06,8.31E+06,,,,,
5,2.02E+06,3.56E+06,6.98E+06,8.36E+06,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,6.71E-01,,0.00012466,,,,,
2,,1.21E-02,,0.0001529,,,,,
3,,8.37E-01,,0.00015232,,,,,
4,,3.34E-01,,0.00015097,,,,,
5,,3.99E-01,,0.00026022,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,16.747,9.50409,4.8217,4.00569,,16.70332,9.558216,4.859936,3.988648
2,16.1865,9.18624,4.65925,3.95447,,,,,
3,16.5407,9.46708,4.73232,3.90506,,,,,
4,17.3523,10.1764,5.30238,4.02102,,,,,
5,16.6901,9.45727,4.78403,4.057,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.06,0.52982,0.27224,0.45678,,1.23172,0.684602,0.384478,0.463162
2,1.0656,0.53858,0.27762,0.4708,,,,,
3,1.0708,0.53193,0.27343,0.46463,,,,,
4,1.8906,1.2905,0.82538,0.46322,,,,,
5,1.0716,0.53218,0.27372,0.46038,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.5521,8.9226,4.50664,3.81459,,15.3422,8.816662,4.433852,3.74935
2,14.9937,8.59156,4.34202,3.75659,,,,,
3,15.3424,8.87707,4.4182,3.71777,,,,,
4,15.3319,8.82195,4.4342,3.59299,,,,,
5,15.4909,8.87013,4.4682,3.86481,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.00E+06,3.53E+06,6.96E+06,8.38E+06,,,,,
2,2.07E+06,3.65E+06,7.20E+06,8.49E+06,,,,,
3,2.03E+06,3.54E+06,7.09E+06,8.59E+06,,,,,
4,1.93E+06,3.30E+06,6.33E+06,8.34E+06,,,,,
5,2.01E+06,3.55E+06,7.01E+06,8.27E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.00012965,,,,,
2,,,1.77E-01,6.11E-01,,,,,
3,,,,0.00014034,,,,,
4,,,,0.00010172,,,,,
5,,,,1.78E-01,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,14.991,8.62454,4.32604,3.8892,,14.98778,8.662416,4.37523,3.804886
2,14.7515,8.57474,4.27651,3.67151,,,,,
3,14.8232,8.48354,4.27329,3.83393,,,,,
4,15.5589,9.15205,4.71463,3.81861,,,,,
5,14.8143,8.47721,4.28568,3.81118,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0416,0.553,0.28136,0.46644,,1.17134,0.669238,0.36045,0.464356
2,1.0444,0.55825,0.28786,0.4632,,,,,
3,1.0385,0.5584,0.2831,0.465,,,,,
4,1.6892,1.1259,0.66904,0.4607,,,,,
5,1.043,0.55064,0.28089,0.46644,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,13.8191,8.02941,4.00935,3.69175,,13.68608,7.946136,3.976554,3.576604
2,13.5775,7.96974,3.95177,3.47454,,,,,
3,13.6537,7.89013,3.95231,3.64003,,,,,
4,13.7395,7.95864,4.0006,3.45819,,,,,
5,13.6406,7.88276,3.96874,3.61851,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.24E+06,3.89E+06,7.76E+06,8.63E+06,,,,,
2,2.27E+06,3.91E+06,7.85E+06,9.14E+06,,,,,
3,2.26E+06,3.96E+06,7.85E+06,8.75E+06,,,,,
4,2.16E+06,3.67E+06,7.12E+06,8.79E+06,,,,,
5,2.27E+06,3.96E+06,7.83E+06,8.80E+06,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,8.94E-01,,0.00016631,,,,,
2,,4.69E-01,,0.00018065,,,,,
3,,0.00012556,,1.63E-01,,,,,
4,,1.19E-01,,0.00016188,,,,,
5,,1.93E-01,,0.00016198,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,15.1546,8.63939,4.35271,3.87193,,15.0355,8.693992,4.401842,3.7723
2,15.6504,9.23712,4.81874,3.80864,,,,,
3,14.7569,8.44037,4.25965,3.773,,,,,
4,14.5929,8.55291,4.25499,3.59975,,,,,
5,15.0227,8.60017,4.32312,3.80818,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0718,0.52819,0.27126,0.46543,,1.23494,0.679212,0.383724,0.462838
2,1.8938,1.28,0.82623,0.45821,,,,,
3,1.0677,0.52894,0.27212,0.46115,,,,,
4,1.0735,0.52928,0.27462,0.4638,,,,,
5,1.0679,0.52965,0.27439,0.4656,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,13.9528,8.05406,4.04043,3.67974,,13.67094,7.954206,3.975768,3.533104
2,13.6276,7.89174,3.94859,3.38568,,,,,
3,13.5595,7.84784,3.9444,3.58048,,,,,
4,13.3899,7.96444,3.93846,3.40493,,,,,
5,13.8249,8.01295,4.00696,3.61469,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.21E+06,3.88E+06,7.71E+06,8.67E+06,,,,,
2,2.14E+06,3.63E+06,6.96E+06,8.81E+06,,,,,
3,2.27E+06,3.98E+06,7.88E+06,8.89E+06,,,,,
4,2.30E+06,3.92E+06,7.89E+06,9.32E+06,,,,,
5,2.23E+06,3.90E+06,7.76E+06,8.81E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0001013,,,,,
2,,,,0.00011153,,,,,
3,,,,0.00010806,,,,,
4,,5.01E-01,,5.48E-01,,,,,
5,,,,0.00016275,,,,,
