TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
ERROR:,,,,,,,,,
1,0.0002382,0.0002391,0.0002382,0.00022835,,,,,
2,0.00016235,0.00016235,0.00016235,0.00015155,,,,,
3,0.00018972,0.00018972,0.00018972,0.00017107,,,,,
4,0.0002628,0.0002628,0.0002628,0.00026122,,,,,
5,0.00018844,0.00018844,0.0001893,0.00018678,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,17.5527,9.76779,4.95836,4.12787,,17.19586,9.483034,4.767856,4.113176
2,17.0006,9.33818,4.65031,4.14652,,,,,
3,17.5104,9.77154,4.95154,4.06391,,,,,
4,16.93,9.27253,4.62685,4.1348,,,,,
5,16.9856,9.26513,4.65222,4.09278,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.6082,1.0124,0.58855,0.45405,,1.27558,0.74261,0.40934,0.454886
2,1.0557,0.56477,0.2893,0.45685,,,,,
3,1.6084,1.016,0.58907,0.4541,,,,,
4,1.0516,0.56019,0.29126,0.4549,,,,,
5,1.054,0.55969,0.28852,0.45453,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.8084,8.68557,4.32338,3.80098,,15.7844,8.679014,4.314594,3.861604
2,15.8094,8.71859,4.31922,3.94007,,,,,
3,15.7653,8.68595,4.31595,3.73762,,,,,
4,15.7429,8.65636,4.29334,3.93656,,,,,
5,15.796,8.6486,4.32108,3.89279,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.91E+06,3.44E+06,6.77E+06,8.13E+06,,,,,
2,1.97E+06,3.59E+06,7.22E+06,8.09E+06,,,,,
3,1.92E+06,3.43E+06,6.78E+06,8.26E+06,,,,,
4,1.98E+06,3.62E+06,7.25E+06,8.12E+06,,,,,
5,1.98E+06,3.62E+06,7.21E+06,8.20E+06,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,2.31E-01,,6.98E-01,,,,,
2,,5.69E-01,,4.61E-01,,,,,
3,,2.65E-01,,8.50E-01,,,,,
4,,1.38E-01,,0.00011939,,,,,
5,,8.88E-01,,0.00010782,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,16.9488,9.2523,4.60855,4.05192,,17.0422,9.299138,4.653354,4.105394
2,17.1238,9.32226,4.67876,4.18463,,,,,
3,17.1095,9.37025,4.66874,4.08325,,,,,
4,17.051,9.30948,4.66544,4.10438,,,,,
5,16.9779,9.2414,4.64528,4.10279,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0822,0.54769,0.282,0.45258,,1.08208,0.547924,0.282526,0.4519
2,1.0795,0.54672,0.28236,0.45291,,,,,
3,1.08,0.54939,0.281,0.45406,,,,,
4,1.0877,0.5497,0.28414,0.45026,,,,,
5,1.081,0.54612,0.28313,0.44969,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.73,8.6384,4.28134,3.85343,,15.82434,8.684742,4.325182,3.906676
2,15.9088,8.71056,4.35113,3.98259,,,,,
3,15.8941,8.75421,4.34144,3.8831,,,,,
4,15.828,8.69336,4.33504,3.9084,,,,,
5,15.7608,8.62718,4.31696,3.90586,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.98E+06,3.63E+06,7.28E+06,8.28E+06,,,,,
2,1.96E+06,3.60E+06,7.17E+06,8.02E+06,,,,,
3,1.96E+06,3.58E+06,7.19E+06,8.22E+06,,,,,
4,1.97E+06,3.60E+06,7.19E+06,8.18E+06,,,,,
5,1.98E+06,3.63E+06,7.22E+06,8.18E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.36E-01,4.53E-01,7.85E-01,,,,,
2,,3.36E-01,,4.97E-01,,,,,
3,,,,4.64E-01,,,,,
4,,1.76E-01,,7.17E-01,,,,,
5,,5.14E-01,,0.00011125,,,,,
