TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
4,1.1653,0.60972,0.31252,0.2493,,,,,
5,1.1655,0.60288,0.31492,0.25255,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.149,10.3843,5.28366,3.42935,,19.15886,10.373,5.283012,3.418478
2,19.1694,10.365,5.28263,3.40996,,,,,
3,19.1597,10.3507,5.26669,3.42112,,,,,
4,19.1491,10.364,5.29046,3.39892,,,,,
5,19.1671,10.401,5.29162,3.43304,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.64E+06,3.02E+06,5.92E+06,8.99E+06,,,,,
2,1.64E+06,3.03E+06,5.93E+06,9.05E+06,,,,,
3,1.64E+06,3.04E+06,5.94E+06,9.01E+06,,,,,
4,1.64E+06,3.03E+06,5.92E+06,9.07E+06,,,,,
5,1.64E+06,3.02E+06,5.92E+06,8.99E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.67E-01,,7.37E-02,,,,,
2,0.09818,0.09818,0.09818,0.098189,,,,,
3,,5.75E-01,,8.43E-01,,,,,
4,,2.31E-01,,9.35E-01,,,,,
5,,3.85E-01,,4.11E-01,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,20.5459,11.096,5.67921,3.71397,,20.561,11.0912,5.681328,3.742486
2,20.5954,11.0926,5.68612,3.75307,,,,,
3,20.5391,11.079,5.67281,3.73959,,,,,
4,20.5255,11.0883,5.68567,3.75532,,,,,
5,20.5991,11.1001,5.68283,3.75048,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1631,0.60033,0.31175,0.24778,,1.16388,0.601088,0.311266,0.250462
2,1.1663,0.60257,0.31028,0.25092,,,,,
3,1.1625,0.59866,0.31208,0.2506,,,,,
4,1.1627,0.60575,0.3106,0.25178,,,,,
5,1.1648,0.59813,0.31162,0.25123,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.1786,10.3759,5.28461,3.39309,,19.19226,10.37042,5.28772,3.4178
2,19.2242,10.3704,5.29329,3.42757,,,,,
3,19.1716,10.36,5.27857,3.41355,,,,,
4,19.1575,10.3633,5.29315,3.42876,,,,,
5,19.2294,10.3825,5.28898,3.42603,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.63E+06,3.02E+06,5.91E+06,9.03E+06,,,,,
2,1.63E+06,3.02E+06,5.90E+06,8.94E+06,,,,,
3,1.63E+06,3.03E+06,5.91E+06,8.97E+06,,,,,
4,1.63E+06,3.03E+06,5.90E+06,8.94E+06,,,,,
5,1.63E+06,3.02E+06,5.90E+06,8.95E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,3.71E-01,,,,,
2,,,,1.54E-01,,,,,
3,,,,1.33E-01,,,,,
4,,,,8.60E-01,,,,,
5,,,,1.54E-01,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,20.4893,11.0785,5.66344,3.73912,,20.5206,11.0652,5.662702,3.731356
2,20.5438,11.0599,5.66376,3.7255,,,,,
3,20.5117,11.0568,5.6538,3.72357,,,,,
4,20.5048,11.0579,5.66885,3.73737,,,,,
5,20.5534,11.0729,5.66366,3.73122,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1599,0.60195,0.31092,0.25107,,1.15702,0.596246,0.309958,0.25019
2,1.157,0.594,0.30972,0.25096,,,,,
3,1.1549,0.59426,0.3099,0.24872,,,,,
4,1.1536,0.59322,0.30857,0.24938,,,,,
5,1.1597,0.5978,0.31068,0.25082,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.1524,10.3779,5.28507,3.43094,,19.18458,10.37004,5.284826,3.425632
2,19.2069,10.3661,5.28623,3.42359,,,,,
3,19.1786,10.3645,5.27594,3.41835,,,,,
4,19.1723,10.3653,5.29194,3.43045,,,,,
5,19.2127,10.3764,5.28495,3.42483,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.64E+06,3.03E+06,5.92E+06,8.97E+06,,,,,
2,1.63E+06,3.03E+06,5.92E+06,9.01E+06,,,,,
3,1.64E+06,3.03E+06,5.93E+06,9.01E+06,,,,,
4,1.64E+06,3.03E+06,5.92E+06,8.98E+06,,,,,
5,1.63E+06,3.03E+06,5.92E+06,8.99E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.00019313,,,,,
2,,,,0.00010995,,,,,
3,,,,0.00010323,,,,,
4,,,,0.00020156,,,,,
5,,,,0.0002128,,,,,
COLSIZE:,0.0001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.3718,9.84358,5.04614,3.89113,,18.35814,9.830018,5.041686,3.87984
2,18.3592,9.83202,5.0459,3.87234,,,,,
3,18.3532,9.82803,5.03882,3.88248,,,,,
4,18.3569,9.82407,5.04013,3.88446,,,,,
5,18.3496,9.82239,5.03744,3.86879,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1736,0.61189,0.31519,0.25147,,1.16552,0.603258,0.313742,0.250058
2,1.1678,0.60375,0.31523,0.25277,,,,,
3,1.157,0.59778,0.3123,0.24598,,,,,
4,1.1715,0.60412,0.31571,0.25272,,,,,
5,1.1577,0.59875,0.31028,0.24735,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.0171,9.1339,4.66366,3.58576,,17.0144,9.12764,4.660832,3.574126
2,17.0144,9.12921,4.66315,3.566,,,,,
3,17.019,9.13156,4.65953,3.57831,,,,,
4,17.0074,9.11986,4.65853,3.57727,,,,,
5,17.0141,9.12367,4.65929,3.56329,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.83E+06,3.41E+06,6.65E+06,8.62E+06,,,,,
2,1.83E+06,3.41E+06,6.65E+06,8.67E+06,,,,,
3,1.83E+06,3.41E+06,6.66E+06,8.64E+06,,,,,
4,1.83E+06,3.42E+06,6.66E+06,8.64E+06,,,,,
5,1.83E+06,3.42E+06,6.66E+06,8.67E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,5.81E-01,,0.00010149,,,,,
2,,3.41E-01,,8.40E-01,,,,,
3,,8.34E-01,,0.00011991,,,,,
4,,2.64E-01,7.08E-01,8.14E-01,,,,,
5,,9.86E-01,,0.00010138,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.4072,9.84728,5.06272,3.89619,,18.39578,9.837294,5.057948,3.892086
2,18.3839,9.83843,5.06072,3.89114,,,,,
3,18.4017,9.84053,5.05548,3.89903,,,,,
4,18.4061,9.82392,5.05394,3.88716,,,,,
5,18.38,9.83631,5.05688,3.88691,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1761,0.60414,0.31504,0.25368,,1.16386,0.600658,0.312562,0.251238
2,1.1568,0.59862,0.313,0.24984,,,,,
3,1.1665,0.60162,0.31234,0.2524,,,,,
4,1.1628,0.59936,0.31097,0.2493,,,,,
5,1.1571,0.59955,0.31146,0.25097,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.0256,9.12468,4.66448,3.57375,,17.0266,9.118914,4.662672,3.572278
2,17.0236,9.12331,4.66426,3.57243,,,,,
3,17.0293,9.12163,4.6607,3.57772,,,,,
4,17.0374,9.10636,4.66008,3.56927,,,,,
5,17.0171,9.11859,4.66384,3.56822,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.82E+06,3.41E+06,6.63E+06,8.61E+06,,,,,
2,1.83E+06,3.41E+06,6.63E+06,8.62E+06,,,,,
3,1.82E+06,3.41E+06,6.64E+06,8.61E+06,,,,,
4,1.82E+06,3.42E+06,6.64E+06,8.63E+06,,,,,
5,1.83E+06,3.41E+06,6.64E+06,8.63E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,8.87E-01,,,,,
2,,,,9.18E-01,,,,,
3,,,,9.08E-01,,,,,
4,,,,1.53E-03,,,,,
5,,,,1.83E-01,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.3697,9.8308,5.04215,3.88321,,18.36472,9.822018,5.042068,3.880652
2,18.3509,9.81335,5.04018,3.87579,,,,,
3,18.3852,9.82998,5.04293,3.88142,,,,,
4,18.3519,9.80907,5.03741,3.87626,,,,,
5,18.3659,9.82689,5.04767,3.88658,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1605,0.60345,0.31152,0.24867,,1.16364,0.60352,0.314818,0.249904
2,1.1586,0.59764,0.3111,0.2487,,,,,
3,1.1697,0.60825,0.31848,0.25098,,,,,
4,1.16,0.6012,0.31287,0.2478,,,,,
5,1.1694,0.60706,0.32012,0.25337,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.0284,9.12814,4.66172,3.58611,,17.0223,9.1202,4.660786,3.580572
2,17.0149,9.11809,4.66172,3.57289,,,,,
3,17.037,9.12476,4.65866,3.58327,,,,,
4,17.0129,9.10912,4.65694,3.57843,,,,,
5,17.0183,9.12089,4.66489,3.58216,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.83E+06,3.41E+06,6.65E+06,8.64E+06,,,,,
