TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
 ,,,,,,,,,
COLSIZE:,0.01,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,21.0382,11.7681,5.93372,4.43842,,21.12878,11.831,5.991512,4.392534
2,21.1731,11.8374,6.00722,4.41301,,,,,
3,21.1878,11.8553,6.02041,4.40348,,,,,
4,21.0338,11.7909,5.95709,4.30836,,,,,
5,21.211,11.9033,6.03912,4.3994,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0653,0.55209,0.28119,0.46643,,1.06584,0.55089,0.28179,0.46557
2,1.0683,0.5481,0.2826,0.46603,,,,,
3,1.0657,0.55076,0.28193,0.46507,,,,,
4,1.0649,0.5512,0.28223,0.46466,,,,,
5,1.065,0.5523,0.281,0.46566,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.844,11.1501,5.60439,4.24456,,19.93432,11.2145,5.66249,4.19574
2,19.9761,11.2223,5.67697,4.20811,,,,,
3,19.9931,11.2376,5.69032,4.20937,,,,,
4,19.8407,11.1753,5.62969,4.11229,,,,,
5,20.0177,11.2872,5.71108,4.20437,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.59E+06,2.85E+06,5.65E+06,7.56E+06,,,,,
2,1.58E+06,2.83E+06,5.59E+06,7.60E+06,,,,,
3,1.58E+06,2.83E+06,5.57E+06,7.62E+06,,,,,
4,1.60E+06,2.85E+06,5.63E+06,7.79E+06,,,,,
5,1.58E+06,2.82E+06,5.56E+06,7.63E+06,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.2366,0.2366,0.2366,0.23787,,,,,
2,0.23967,0.23966,0.23967,0.23967,,,,,
3,0.29359,0.29359,0.29359,0.29384,,,,,
4,0.25827,0.25827,0.25827,0.25826,,,,,
5,0.26815,0.26822,0.26815,0.2683,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,21.2247,11.8421,6.03472,4.46481,,21.22826,11.86372,6.021968,4.460858
2,21.197,11.8697,5.96573,4.39196,,,,,
3,21.1697,11.8356,6.02578,4.47635,,,,,
4,21.233,11.8727,6.02963,4.49551,,,,,
5,21.3169,11.8985,6.05398,4.47566,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1016,0.55415,0.287,0.46327,,1.09968,0.555448,0.284642,0.463456
2,1.0975,0.55455,0.28566,0.46159,,,,,
3,1.1003,0.55732,0.28394,0.4649,,,,,
4,1.096,0.5541,0.28164,0.46152,,,,,
5,1.103,0.55712,0.28497,0.466,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.9688,11.1935,5.68446,3.95707,,19.97488,11.21824,5.675044,3.953166
2,19.9446,11.2214,5.61892,3.88788,,,,,
3,19.9153,11.1924,5.67938,3.96561,,,,,
4,19.9843,11.2294,5.68477,3.99023,,,,,
5,20.0614,11.2545,5.70769,3.96504,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.58E+06,2.83E+06,5.56E+06,7.52E+06,,,,,
2,1.58E+06,2.83E+06,5.62E+06,7.64E+06,,,,,
3,1.59E+06,2.84E+06,5.57E+06,7.50E+06,,,,,
4,1.58E+06,2.83E+06,5.56E+06,7.46E+06,,,,,
5,1.57E+06,2.82E+06,5.54E+06,7.50E+06,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.2502,0.2502,0.2502,0.2502,,,,,
2,0.28715,0.28715,0.28715,0.28715,,,,,
3,0.26058,0.26058,0.26058,0.26058,,,,,
4,0.25074,0.25074,0.25074,0.25074,,,,,
5,0.25272,0.25272,0.25272,0.25272,,,,,
COLSIZE:,0.001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,19.5997,10.8512,5.51542,4.29152,,19.57424,10.85792,5.512926,4.232998
2,19.4985,10.8402,5.49276,4.19267,,,,,
3,19.6549,10.8879,5.5457,4.27531,,,,,
4,19.5128,10.8473,5.47636,4.17887,,,,,
5,19.6053,10.863,5.53439,4.22662,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0597,0.55297,0.28168,0.46371,,1.06408,0.552572,0.281006,0.463084
2,1.0655,0.54912,0.28057,0.46282,,,,,
3,1.0586,0.55401,0.27966,0.46401,,,,,
4,1.0706,0.55592,0.2824,0.4643,,,,,
5,1.066,0.55084,0.28072,0.46058,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,18.411,10.2323,5.18636,4.1,,18.38214,10.23954,5.184402,4.040288
2,18.305,10.2256,5.16534,3.99947,,,,,
3,18.4685,10.2662,5.21841,4.08088,,,,,
4,18.3146,10.2279,5.1463,3.98686,,,,,
5,18.4116,10.2457,5.2056,4.03423,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.71E+06,3.09E+06,6.08E+06,7.82E+06,,,,,
2,1.72E+06,3.10E+06,6.11E+06,8.00E+06,,,,,
3,1.71E+06,3.08E+06,6.05E+06,7.85E+06,,,,,
4,1.72E+06,3.09E+06,6.13E+06,8.03E+06,,,,,
5,1.71E+06,3.09E+06,6.06E+06,7.94E+06,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.009443,0.0094426,0.009443,0.009511,,,,,
2,0.0091093,0.009106,0.0091093,0.0090886,,,,,
3,0.010725,0.01071,0.010725,0.010699,,,,,
4,0.0082228,0.0082148,0.0082228,0.0081922,,,,,
5,0.0080267,0.0080266,0.0080267,0.0080043,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,20.0137,11.2642,5.85363,4.21036,,20.05522,11.29688,5.863858,4.237222
2,20.1335,11.3218,5.88885,4.27737,,,,,
3,19.9588,11.2359,5.8206,4.20764,,,,,
4,20.0576,11.2991,5.87122,4.30136,,,,,
5,20.1125,11.3634,5.88499,4.18938,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.6231,1.0247,0.65187,0.45675,,1.62186,1.02916,0.656074,0.45543
2,1.6209,1.0233,0.65279,0.45608,,,,,
3,1.6212,1.0232,0.65266,0.45302,,,,,
4,1.6233,1.0256,0.65361,0.45697,,,,,
5,1.6208,1.049,0.66944,0.45433,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,18.2367,10.1483,5.13768,3.7101,,18.27986,10.17704,5.143656,3.737252
2,18.3576,10.2085,5.17101,3.77595,,,,,
3,18.1838,10.1217,5.10563,3.70878,,,,,
4,18.2815,10.1843,5.15222,3.79889,,,,,
5,18.3397,10.2224,5.15174,3.69254,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.68E+06,2.98E+06,5.73E+06,7.97E+06,,,,,
2,1.67E+06,2.96E+06,5.70E+06,7.84E+06,,,,,
3,1.68E+06,2.99E+06,5.76E+06,7.97E+06,,,,,
4,1.67E+06,2.97E+06,5.72E+06,7.80E+06,,,,,
5,1.67E+06,2.95E+06,5.70E+06,8.01E+06,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0099971,0.0099971,0.0099971,0.0099971,,,,,
2,0.0091754,0.0091754,0.0091754,0.0091754,,,,,
3,0.0092787,0.0092787,0.0092787,0.0092787,,,,,
4,0.0085112,0.0085112,0.0085112,0.0085112,,,,,
5,0.0088874,0.0088874,0.0088874,0.0088874,,,,,
COLSIZE:,0.0001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,17.9486,10.156,5.21668,4.14089,,17.78898,10.03028,5.141682,4.140556
2,17.4135,9.6914,4.92925,4.14944,,,,,
3,17.8722,10.1114,5.18953,4.15114,,,,,
4,17.9175,10.1257,5.20222,4.18065,,,,,
5,17.7931,10.0669,5.17073,4.08066,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.5921,0.99998,0.58597,0.46242,,1.48714,0.911948,0.52571,0.45933
2,1.0666,0.56188,0.2882,0.46581,,,,,
