TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,14.7255,8.61015,4.35379,3.76659,,14.67882,8.556314,4.329674,3.759684
2,14.6476,8.49745,4.3317,3.6999,,,,,
3,14.8814,8.66547,4.37705,3.81001,,,,,
4,14.4467,8.41086,4.21867,3.72284,,,,,
5,14.6929,8.59764,4.36716,3.79908,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.11E+06,3.65E+06,7.18E+06,8.47E+06,,,,,
2,2.12E+06,3.69E+06,7.21E+06,8.61E+06,,,,,
3,2.09E+06,3.62E+06,7.15E+06,8.38E+06,,,,,
4,2.15E+06,3.73E+06,7.40E+06,8.57E+06,,,,,
5,2.12E+06,3.65E+06,7.16E+06,8.40E+06,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,2.96E-01,,0.00025507,,,,,
2,,1.70E-01,,0.00074026,,,,,
3,,0.0001179,,0.0033458,,,,,
4,,3.80E-01,,8.56E-01,,,,,
5,,1.83E-01,,0.00050248,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,15.8133,9.11438,4.61789,3.99108,,15.89076,9.145824,4.652714,3.963856
2,15.9454,9.19394,4.68213,3.97028,,,,,
3,15.9072,9.13655,4.60016,3.98792,,,,,
4,15.8428,9.10659,4.66475,3.95885,,,,,
5,15.9451,9.17766,4.69864,3.91115,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0568,0.52515,0.2716,0.4676,,1.04508,0.522728,0.269348,0.464036
2,1.036,0.51926,0.26573,0.46482,,,,,
3,1.0353,0.52217,0.26975,0.45961,,,,,
4,1.0431,0.52569,0.27046,0.46693,,,,,
5,1.0542,0.52137,0.2692,0.46122,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,14.6278,8.52278,4.30139,3.79924,,14.71706,8.556842,4.338076,3.772346
2,14.7798,8.61059,4.37116,3.7779,,,,,
3,14.7418,8.54257,4.28489,3.79957,,,,,
4,14.6718,8.51684,4.34914,3.76568,,,,,
5,14.7641,8.59143,4.3838,3.71934,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.12E+06,3.68E+06,7.27E+06,8.41E+06,,,,,
2,2.10E+06,3.65E+06,7.17E+06,8.45E+06,,,,,
3,2.11E+06,3.67E+06,7.29E+06,8.41E+06,,,,,
4,2.12E+06,3.68E+06,7.19E+06,8.48E+06,,,,,
5,2.10E+06,3.66E+06,7.14E+06,8.58E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.00035588,,,,,
2,,,,0.00073582,,,,,
3,,8.73E-01,,5.73E-01,,,,,
4,,,,5.12E-01,,,,,
5,,,,0.00012524,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,13.944,8.21719,4.17127,3.71498,,14.05152,8.218198,4.171734,3.759292
2,14.1786,8.23826,4.22398,3.78947,,,,,
3,14.2003,8.30111,4.21445,3.78062,,,,,
4,13.7839,8.05579,4.02929,3.71836,,,,,
5,14.1508,8.27864,4.21968,3.79303,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0318,0.5607,0.28934,0.47067,,1.0335,0.558986,0.287268,0.467774
2,1.0335,0.56025,0.29,0.4689,,,,,
3,1.0382,0.55678,0.28374,0.46696,,,,,
4,1.029,0.5572,0.28463,0.46231,,,,,
5,1.035,0.56,0.28863,0.47003,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,12.7843,7.62336,3.84982,3.51558,,12.88996,7.626268,3.853114,3.563866
2,13.017,7.6495,3.90211,3.59388,,,,,
3,13.0343,7.70968,3.89901,3.58683,,,,,
4,12.6266,7.46993,3.7137,3.5252,,,,,
5,12.9876,7.67887,3.90093,3.59784,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.41E+06,4.08E+06,8.04E+06,9.03E+06,,,,,
2,2.37E+06,4.07E+06,7.94E+06,8.85E+06,,,,,
3,2.36E+06,4.04E+06,7.96E+06,8.88E+06,,,,,
4,2.43E+06,4.17E+06,8.33E+06,9.02E+06,,,,,
5,2.37E+06,4.05E+06,7.95E+06,8.85E+06,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,0.00022845,,0.00035395,,,,,
2,,0.0029412,,0.0016015,,,,,
3,,7.02E-01,,0.00061269,,,,,
4,,6.74E-02,,0.0002049,,,,,
5,,6.78E-01,4.83E-01,0.00027724,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,14.0671,8.18423,4.11973,3.79518,,14.2929,8.382712,4.266258,3.76022
2,14.2145,8.26957,4.21228,3.77783,,,,,
3,15.0866,9.08502,4.76012,3.75456,,,,,
4,14.0659,8.181,4.15352,3.82237,,,,,
5,14.0304,8.19374,4.08564,3.65116,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0424,0.5174,0.26772,0.4624,,1.2108,0.672206,0.380796,0.464378
2,1.0448,0.5206,0.26592,0.46638,,,,,
3,1.8818,1.2802,0.83183,0.46606,,,,,
4,1.0507,0.52462,0.26992,0.46305,,,,,
5,1.0343,0.51821,0.26859,0.464,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,12.8982,7.60364,3.81084,3.60017,,12.95544,7.647694,3.843238,3.518362
2,13.0433,7.68525,3.90233,3.58357,,,,,
3,13.0782,7.74115,3.88903,3.32531,,,,,
4,12.8877,7.59735,3.83969,3.62433,,,,,
5,12.8698,7.61108,3.7743,3.45843,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.39E+06,4.10E+06,8.14E+06,8.84E+06,,,,,
2,2.36E+06,4.06E+06,7.97E+06,8.88E+06,,,,,
3,2.22E+06,3.69E+06,7.05E+06,8.94E+06,,,,,
4,2.39E+06,4.10E+06,8.08E+06,8.78E+06,,,,,
5,2.39E+06,4.10E+06,8.21E+06,9.19E+06,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.003481,,,,,
2,,,,0.0047196,,,,,
3,,,,0.00050699,,,,,
4,,,,0.00062046,,,,,
5,,,,6.32E-01,,,,,
