TAKE,1THR,2THR,4THR,8THR
 
COLSIZE:,0.01
NAIVE
TIME:
NAIVE
TIME:
1.0,20.507,10.7379,5.61591,5.37902,
2.0,20.5023,10.7632,5.57577,5.37335,
3.0,20.0616,10.5044,5.36384,5.30847,
4.0,20.878,11.1533,5.77782,5.42453,
5.0,20.6201,10.7522,5.6232,5.37614,
NAIVE
THROUGHPUT:
1.0,1.63625e+06,3.12485e+06,5.97488e+06,6.23802e+06,
2.0,1.63661e+06,3.11751e+06,6.0179e+06,6.2446e+06,
3.0,1.67257e+06,3.19431e+06,6.25567e+06,6.32092e+06,
4.0,1.60717e+06,3.00849e+06,5.80745e+06,6.18568e+06,
5.0,1.62727e+06,3.12071e+06,5.96714e+06,6.24136e+06,
NAIVE
ERROR:
1.0,,.96191e-0,.19493e-0,.00046747,
2.0,,.11516e-0,.54041e-0,.00046483,
3.0,,.12659e-0,.53663e-0,.00045768,
4.0,,.93945e-0,.51581e-0,.00046677,
5.0,,.18623e-0,.18237e-0,.00045911,
MERGED
TIME:
1.0,18.6526,9.4579,4.90318,5.06298,
2.0,18.7117,9.47518,4.9136,5.09501,
3.0,18.7047,9.46926,4.92496,5.0543,
4.0,18.6959,9.47424,4.92664,5.09375,
5.0,18.6916,9.47048,4.88142,5.07069,
MERGED
THROUGHPUT:
1.0,1.79891e+06,3.54777e+06,6.8434e+06,6.62741e+06,
2.0,1.79323e+06,3.5413e+06,6.82889e+06,6.58574e+06,
3.0,1.7939e+06,3.54351e+06,6.81313e+06,6.63879e+06,
4.0,1.79475e+06,3.54165e+06,6.81081e+06,6.58738e+06,
5.0,1.79516e+06,3.54306e+06,6.87391e+06,6.61733e+06,
MERGED
ERROR:
1.0,,.02682e-0,.44397e-0,.00048390,
2.0,,.86836e-0,.16072e-0,.00046696,
3.0,,.43789e-0,.3465e-0,.00047119,
4.0,,.21214e-0,.15423e-0,.00048509,
5.0,,.21245e-0,.43529e-0,.00045732,
BATCHED
TIME:
1.0,18.9876,10.125,5.1607,4.49921,
2.0,18.9881,10.1194,5.1559,4.48845,
3.0,18.9672,10.1129,5.15108,4.50691,
4.0,18.9891,10.1171,5.14821,4.5122,
5.0,18.9887,10.1097,5.1504,4.52051,
BATCHED
THROUGHPUT:
1.0,1.76717e+06,3.31403e+06,6.50192e+06,7.45785e+06,
2.0,1.76713e+06,3.31584e+06,6.50797e+06,7.47572e+06,
3.0,1.76908e+06,3.31799e+06,6.51406e+06,7.44511e+06,
4.0,1.76704e+06,3.31662e+06,6.51769e+06,7.43638e+06,
5.0,1.76708e+06,3.31904e+06,6.51492e+06,7.4227e+06,
BATCHED
ERROR:
1.0,,.34459e-0,,.0001134,
2.0,,.41976e-0,,.24357e-0,
3.0,,.15705e-0,,.87862e-0,
4.0,,.87598e-0,,.00011080,
5.0,,.07649e-0,,.65221e-0,
COLSIZE:,0.00001
NAIVE
TIME:
1.0,21.7883,11.6187,6.02776,5.64618,
2.0,21.8203,11.6723,5.98421,5.58936,
3.0,21.6898,11.2568,5.86921,5.6055,
4.0,20.9932,10.9889,5.57691,5.57708,
5.0,21.7277,11.2992,5.88934,5.56561,
NAIVE
THROUGHPUT:
1.0,1.54002e+06,2.88796e+06,5.56665e+06,5.94285e+06,
2.0,1.53776e+06,2.87472e+06,5.60716e+06,6.00326e+06,
3.0,1.54701e+06,2.98082e+06,5.71703e+06,5.98598e+06,
4.0,1.59835e+06,3.05349e+06,6.01667e+06,6.01648e+06,
5.0,1.54431e+06,2.96962e+06,5.69748e+06,6.02888e+06,
NAIVE
ERROR:
1.0,,,.54712e-0,.00046036,
2.0,,.92843e-0,.55617e-0,.00044289,
3.0,,.87949e-0,.28034e-0,.00045475,
